Année;Niveau;Type;Ancien Code Officiel;Code Courant Officiel
2025;COM;commune;11105;11105
2025;COM;commune;78575;78575
2025;COM;commune;77089;77089
2025;COM;commune;67247;67247
2025;COM;commune;03156;03156
2025;COM;commune;40024;40024
2025;COM;commune;74167;74167
2025;COM;commune;62799;62799
2025;COM;commune;02720;02720
2025;COM;commune;64389;64389
2025;COM;commune;67204;67204
2025;COM;commune;76423;76423
2025;COM;commune;77405;77405
2025;COM;commune;69029;69029
2025;COM;commune;05155;05155
2025;COM;commune;57712;57712
2025;COM;commune;51087;51087
2025;COM;commune;24473;24473
2025;COM;commune;81169;81169
2025;COM;commune;32371;32371
2025;COM;commune;21662;21662
2025;COM;commune;64059;64059
2025;COM;commune;67445;67445
2025;COM;commune;03225;03225
2025;COM;commune;67280;67280
2025;COM;commune;80067;80067
2025;COM;commune;76229;76229
2025;COM;commune;34242;34242
2025;COM;commune;49195;49195
2025;COM;commune;85255;85255
2025;COM;commune;74166;74166
2025;COM;commune;24209;24209
2025;COM;commune;73290;73290
2025;COM;commune;29101;29101
2025;COM;commune;68269;68269
2025;COM;commune;31096;31096
2025;COM;commune;90037;90037
2025;COM;commune;31484;31484
2025;COM;commune;65301;65301
2025;COM;commune;60675;60675
2025;COM;commune;06111;06111
2025;COM;commune;29188;29188
2025;COM;commune;61061;61061
2025;COM;commune;64210;64210
2025;COM;commune;27378;27378
2025;COM;commune;79270;79270
2025;COM;commune;24454;24454
2025;COM;commune;60416;60416
2025;COM;commune;63363;63363
2025;COM;commune;47152;47152
2025;COM;commune;77518;77518
2025;COM;commune;57511;57511
2025;COM;commune;02576;02576
2025;COM;commune;33254;33254
2025;COM;commune;03013;03013
2025;COM;commune;17154;17154
2025;COM;commune;21656;21656
2025;COM;commune;23107;23107
2025;COM;commune;33019;33019
2025;COM;commune;45273;45273
2025;COM;commune;24270;24026
2025;COM;commune;82101;82101
2025;COM;commune;80458;80458
2025;COM;commune;64405;64405
2025;COM;commune;26235;26235
2025;COM;commune;50182;50182
2025;COM;commune;67066;67066
2025;COM;commune;61462;61462
2025;COM;commune;46323;46323
2025;COM;commune;28137;28137
2025;COM;commune;06033;06033
2025;COM;commune;79176;79176
2025;COM;commune;70404;70404
2025;COM;commune;34255;34255
2025;COM;commune;43077;43077
2025;COM;commune;32434;32434
2025;COM;commune;89268;89268
2025;COM;commune;56179;56179
2025;COM;commune;06127;06127
2025;COM;commune;02804;02804
2025;COM;commune;28405;28405
2025;COM;commune;69293;69293
2025;COM;commune;27387;27198
2025;COM;commune;88051;88051
2025;COM;commune;24277;24277
2025;COM;commune;65275;65275
2025;COM;commune;71117;71117
2025;COM;commune;27208;27208
2025;COM;commune;54291;54291
2025;COM;commune;66132;66132
2025;COM;commune;21255;21255
2025;COM;commune;50565;50565
2025;COM;commune;79337;79337
2025;COM;commune;10390;10390
2025;COM;commune;28246;28246
2025;COM;commune;27432;27432
2025;COM;commune;54279;54279
2025;COM;commune;67121;67121
2025;COM;commune;37226;37226
2025;COM;commune;65173;65173
2025;COM;commune;51527;51527
2025;COM;commune;37192;37192
2025;COM;commune;65155;65155
2025;COM;commune;62511;62511
2025;COM;commune;35170;35170
2025;COM;commune;77435;77435
2025;COM;commune;83150;83150
2025;COM;commune;59240;59240
2025;COM;commune;44109;44109
2025;COM;commune;77432;77432
2025;COM;commune;45236;45191
2025;COM;commune;59422;59422
2025;COM;commune;35289;35289
2025;COM;commune;77053;77053
2025;COM;commune;89416;89416
2025;COM;commune;42025;42025
2025;COM;commune;11301;11301
2025;COM;commune;25557;25557
2025;COM;commune;34238;34238
2025;COM;commune;76503;76503
2025;COM;commune;23029;23029
2025;COM;commune;59569;59569
2025;COM;commune;57763;57763
2025;COM;commune;76191;76034
2025;COM;commune;52356;52356
2025;COM;commune;77062;77062
2025;COM;commune;11346;11346
2025;COM;commune;02816;02816
2025;COM;commune;05038;05038
2025;COM;commune;01150;01150
2025;COM;commune;30013;30013
2025;DEP;département;76;76
2025;COM;commune;57105;57105
2025;COM;commune;57402;57402
2025;COM;commune;88283;88283
2025;COM;commune;64097;64097
2025;COM;commune;70105;70105
2025;COM;commune;62078;62078
2025;COM;commune;91100;91100
2025;COM;commune;62858;62858
2025;COM;commune;71367;71367
2025;COM;commune;45153;45153
2025;COM;commune;32205;32205
2025;COM;commune;2A196;2A196
2025;COM;commune;50626;50626
2025;COM;commune;68297;68297
2025;COM;commune;73128;73128
2025;COM;commune;46230;46230
2025;COM;commune;88024;88024
2025;COM;commune;17416;17416
2025;COM;commune;61097;61097
2025;COM;commune;40006;40006
2025;COM;commune;02214;02214
2025;COM;commune;67130;67130
2025;COM;commune;58015;58015
2025;COM;commune;58170;58170
2025;COM;commune;67151;67151
2025;COM;commune;18114;18114
2025;COM;commune;73110;73110
2025;COM;commune;27151;27151
2025;COM;commune;14275;14275
2025;COM;commune;45200;45200
2025;COM;commune;21523;21523
2025;COM;commune;60132;60132
2025;COM;commune;50627;50487
2025;COM;commune;80200;80200
2025;COM;commune;51148;51148
2025;COM;commune;55204;55204
2025;COM;commune;80665;80665
2025;COM;commune;50145;50145
2025;COM;commune;27597;27597
2025;COM;commune;53009;53009
2025;COM;commune;65236;65236
2025;COM;commune;46270;46270
2025;COM;commune;04012;04012
2025;COM;commune;45202;45202
2025;COM;subdivision administrative;98413;98413
2025;COM;commune;27521;27521
2025;COM;commune;35091;35091
2025;COM;commune;51488;51488
2025;COM;commune;21647;21647
2025;COM;commune;71204;71204
2025;COM;commune;06161;06161
2025;COM;commune;89251;89251
2025;COM;commune;23032;23032
2025;COM;commune;51121;51121
2025;COM;commune;37271;37271
2025;COM;commune;25517;25517
2025;COM;commune;07196;07196
2025;COM;commune;61265;61265
2025;COM;commune;26071;26071
2025;COM;commune;80069;80069
2025;COM;commune;80248;80248
2025;COM;commune;29119;29119
2025;COM;commune;21179;21179
2025;COM;commune;71115;71115
2025;COM;commune;62218;62218
2025;COM;commune;57392;57392
2025;COM;commune;29189;29189
2025;COM;commune;21528;21528
2025;COM;commune;33198;33198
2025;COM;commune;30144;30144
2025;COM;commune;10220;10220
2025;COM;commune;94028;94028
2025;COM;commune;19242;19242
2025;COM;commune;64131;64131
2025;COM;commune;17316;17316
2025;COM;commune;45187;45187
2025;COM;commune;27624;27624
2025;COM;commune;68023;68023
2025;COM;commune;78206;78206
2025;COM;commune;48126;48126
2025;COM;commune;62398;62398
2025;COM;commune;02334;02334
2025;COM;commune;80030;80030
2025;COM;commune;2B080;2B080
2025;COM;commune;57725;57725
2025;COM;commune;58058;58058
2025;COM;commune;02608;02608
2025;COM;commune;40167;40167
2025;COM;commune;80307;80307
2025;COM;commune;61295;61295
2025;COM;commune;75056;75056
2025;COM;commune;35051;35051
2025;COM;commune;06007;06007
2025;COM;commune;49178;49178
2025;COM;commune;97609;97609
2025;COM;commune;07307;07307
2025;COM;commune;50529;50529
2025;COM;commune;27342;27342
2025;COM;commune;11104;11104
2025;COM;commune;51502;51502
2025;COM;commune;85245;85245
2025;COM;commune;62576;62576
2025;COM;commune;60120;60120
2025;DEP;département;46;46
2025;COM;commune;27392;27392
2025;COM;commune;88294;88294
2025;COM;commune;70134;70134
2025;COM;commune;33500;33500
2025;COM;commune;80631;80631
2025;COM;commune;49008;49008
2025;COM;commune;81319;81319
2025;COM;commune;49350;49301
2025;COM;commune;10276;10276
2025;COM;commune;58063;58063
2025;COM;commune;32426;32426
2025;COM;commune;89369;89369
2025;COM;commune;2B111;2B111
2025;COM;commune;81022;81022
2025;COM;commune;86071;86281
2025;COM;commune;01090;01090
2025;COM;commune;49222;49222
2025;COM;commune;56162;56162
2025;COM;commune;69271;69271
2025;COM;commune;17164;17164
2025;COM;commune;16038;16038
2025;COM;commune;33139;33139
2025;COM;commune;37201;37201
2025;COM;commune;21585;21585
2025;COM;commune;31226;31226
2025;COM;commune;15252;15252
2025;COM;commune;01043;01043
2025;COM;commune;31046;31046
2025;COM;commune;18042;18042
2025;COM;commune;12217;12217
2025;COM;commune;42006;42006
2025;COM;commune;61319;61319
2025;COM;commune;49236;49236
2025;COM;commune;60255;60255
2025;COM;commune;91378;91378
2025;COM;commune;54007;54007
2025;COM;commune;60475;60682
2025;COM;commune;38031;38031
2025;COM;commune;62126;62126
2025;COM;commune;57660;57660
2025;COM;commune;02260;02260
2025;COM;commune;70451;70451
2025;COM;commune;53239;53249
2025;COM;commune;40134;40134
2025;COM;commune;70004;70004
2025;COM;commune;27100;27100
2025;COM;commune;60150;60150
2025;COM;commune;23234;23234
2025;COM;commune;88046;88046
2025;COM;commune;62029;62029
2025;COM;commune;14166;14166
2025;COM;commune;67339;67339
2025;COM;commune;17097;17097
2025;COM;commune;39196;39196
2025;COM;commune;67235;67235
2025;COM;commune;82129;82129
2025;COM;commune;32023;32023
2025;COM;commune;62280;62280
2025;COM;commune;40296;40296
2025;COM;commune;64261;64261
2025;COM;commune;41034;41034
2025;COM;commune;77419;77419
2025;COM;commune;89155;89155
2025;COM;commune;14117;14117
2025;COM;commune;01235;01235
2025;COM;commune;02016;02016
2025;COM;commune;05063;05063
2025;COM;commune;68149;68149
2025;COM;commune;70281;70418
2025;COM;commune;07141;07141
2025;COM;commune;55387;55387
2025;COM;commune;86083;86083
2025;COM;commune;85060;85194
2025;COM;commune;21279;21279
2025;COM;commune;57041;57041
2025;COM;commune;72006;72006
2025;COM;commune;30211;30211
2025;COM;commune;29297;29297
2025;COM;commune;04031;04031
2025;COM;commune;32035;32035
2025;COM;commune;07107;07107
2025;COM;commune;88020;88020
2025;COM;commune;49204;49244
2025;COM;commune;09176;09176
2025;COM;commune;25476;25476
2025;COM;commune;76456;76456
2025;COM;commune;76113;76113
2025;COM;commune;21396;21396
2025;COM;commune;51341;51341
2025;COM;commune;53002;53002
2025;COM;commune;73083;73083
2025;COM;commune;01242;01242
2025;COM;commune;76023;76023
2025;COM;commune;14602;14602
2025;COM;commune;50436;50436
2025;COM;commune;83108;83108
2025;COM;commune;88255;88255
2025;COM;commune;60371;60371
2025;COM;commune;23037;23037
2025;COM;commune;18059;18059
2025;COM;commune;24447;24053
2025;COM;commune;68294;68294
2025;COM;commune;36156;36156
2025;COM;commune;55269;55269
2025;COM;commune;07340;07340
2025;COM;commune;64047;64047
2025;COM;commune;2A090;2A090
2025;COM;commune;21352;21352
2025;COM;commune;59432;59432
2025;COM;commune;72088;72088
2025;COM;commune;60154;60154
2025;COM;commune;62087;62087
2025;COM;commune;55095;55095
2025;COM;commune;16084;16084
2025;COM;commune;72071;72071
2025;COM;commune;60596;60596
2025;COM;commune;39397;39397
2025;COM;commune;57387;57387
2025;COM;commune;50444;50444
2025;COM;commune;31493;31493
2025;COM;commune;42117;42117
2025;COM;commune;24348;24348
2025;COM;commune;30225;30225
2025;COM;commune;35077;35077
2025;COM;commune;53133;53133
2025;COM;commune;62278;62278
2025;COM;commune;21460;21460
2025;COM;commune;55570;55570
2025;COM;commune;63134;63134
2025;COM;commune;42159;42159
2025;COM;commune;69013;69013
2025;COM;commune;32153;32153
2025;COM;commune;31525;31525
2025;COM;commune;07039;07039
2025;COM;commune;02582;02582
2025;COM;commune;60516;60516
2025;COM;commune;25097;25097
2025;COM;commune;74103;74103
2025;COM;commune;01401;01401
2025;COM;commune;55357;55357
2025;COM;commune;52088;52088
2025;COM;commune;65337;65337
2025;COM;commune;30072;30072
2025;COM;commune;85089;85089
2025;COM;commune;30096;30096
2025;COM;commune;55426;55426
2025;COM;commune;31381;31381
2025;COM;commune;43036;43036
2025;COM;commune;28275;28275
2025;COM;commune;57410;57410
2025;COM;commune;63369;63369
2025;COM;commune;73177;73177
2025;COM;commune;79351;79351
2025;COM;commune;39066;39066
2025;COM;commune;27517;27517
2025;COM;commune;08406;08406
2025;COM;commune;65260;65260
2025;COM;commune;02820;02820
2025;COM;commune;05119;05119
2025;COM;commune;85268;85268
2025;COM;commune;66029;66029
2025;COM;commune;61294;61294
2025;COM;commune;72295;72295
2025;COM;commune;73056;73290
2025;COM;commune;81002;81002
2025;COM;commune;33451;33451
2025;COM;commune;24354;24354
2025;COM;commune;21658;21195
2025;COM;commune;77116;77116
2025;COM;commune;02412;02412
2025;COM;commune;33336;33336
2025;COM;commune;52116;52116
2025;COM;commune;76693;76693
2025;COM;commune;54428;54428
2025;COM;commune;65367;65367
2025;COM;commune;70342;70342
2025;COM;commune;56106;56106
2025;COM;commune;97313;97313
2025;COM;commune;84004;84004
2025;COM;commune;26136;26136
2025;COM;commune;61191;61167
2025;COM;commune;56166;56166
2025;COM;commune;24441;24441
2025;COM;commune;50152;50152
2025;COM;commune;21313;21313
2025;COM;commune;19268;19268
2025;COM;commune;37128;37128
2025;COM;commune;25360;25360
2025;COM;commune;51450;51450
2025;COM;commune;10082;10082
2025;COM;commune;54076;54076
2025;COM;commune;60619;60619
2025;COM;commune;26354;26086
2025;COM;commune;42328;42328
2025;COM;commune;48187;48187
2025;COM;commune;56041;56041
2025;COM;commune;63149;63149
2025;COM;commune;46111;46111
2025;COM;commune;59447;59447
2025;COM;commune;35232;35232
2025;COM;commune;88178;88178
2025;COM;commune;10146;10146
2025;COM;commune;34336;34336
2025;COM;commune;60200;60200
2025;COM;commune;62470;62470
2025;COM;commune;36010;36010
2025;COM;commune;80697;80697
2025;COM;commune;50014;50215
2025;COM;commune;59035;59035
2025;COM;commune;11078;11078
2025;COM;commune;26079;26079
2025;COM;commune;82008;82008
2025;COM;commune;39483;39137
2025;COM;commune;26142;26142
2025;COM;commune;54044;54044
2025;COM;commune;62427;62427
2025;COM;commune;64536;64536
2025;COM;commune;89198;89198
2025;COM;commune;14589;14589
2025;COM;commune;61219;61219
2025;COM;commune;41258;41258
2025;COM;commune;87025;87025
2025;COM;commune;57453;57453
2025;COM;commune;77118;77118
2025;COM;commune;71107;71107
2025;COM;commune;32021;32021
2025;COM;commune;67018;67018
2025;COM;commune;37053;37053
2025;COM;commune;10345;10345
2025;COM;commune;46319;46319
2025;COM;commune;87072;87072
2025;COM;commune;95218;95218
2025;COM;commune;14452;14452
2025;COM;commune;18281;18281
2025;COM;commune;32194;32194
2025;COM;commune;15130;15130
2025;COM;commune;86027;86027
2025;COM;commune;57211;57211
2025;COM;commune;64195;64195
2025;COM;commune;89221;89221
2025;COM;commune;88355;88355
2025;COM;commune;34299;34299
2025;COM;commune;25495;25495
2025;COM;commune;89418;89418
2025;COM;commune;52394;52394
2025;COM;commune;63436;63436
2025;COM;commune;80347;80347
2025;COM;commune;43107;43107
2025;COM;commune;74306;74306
2025;COM;commune;55219;55219
2025;COM;commune;89375;89375
2025;COM;commune;40049;40049
2025;COM;commune;17378;17378
2025;COM;commune;2A288;2A288
2025;COM;commune;95241;95241
2025;COM;commune;03074;03074
2025;COM;commune;39211;39211
2025;COM;commune;57206;57206
2025;COM;commune;80297;80297
2025;COM;commune;2B222;2B222
2025;COM;commune;01381;01381
2025;COM;commune;80691;80691
2025;COM;commune;38003;38003
2025;COM;commune;36170;36170
2025;COM;commune;80416;80416
2025;COM;commune;08333;08333
2025;COM;commune;29104;29104
2025;COM;commune;76289;76289
2025;COM;commune;10024;10024
2025;COM;commune;97227;97227
2025;COM;commune;80476;80476
2025;COM;commune;39143;39143
2025;COM;commune;27055;27055
2025;COM;commune;40158;40158
2025;COM;commune;50121;50121
2025;COM;commune;45102;45102
2025;COM;commune;14686;14726
2025;COM;commune;08006;08006
2025;COM;commune;54567;54567
2025;COM;commune;44049;44049
2025;COM;commune;80027;80027
2025;COM;commune;41235;41235
2025;COM;commune;14701;14701
2025;COM;commune;57137;57137
2025;COM;commune;25327;25327
2025;COM;commune;53087;53087
2025;COM;commune;30332;30332
2025;COM;commune;45260;45260
2025;COM;commune;25289;25289
2025;COM;commune;51188;51188
2025;COM;commune;42240;42240
2025;COM;commune;69227;69227
2025;COM;commune;10076;10076
2025;COM;commune;16152;16152
2025;COM;commune;62155;62155
2025;COM;commune;59255;59255
2025;COM;commune;81116;81116
2025;COM;commune;07217;07217
2025;COM;commune;56140;56140
2025;COM;commune;60116;60116
2025;COM;commune;70478;70478
2025;COM;commune;78126;78126
2025;COM;commune;73244;73257
2025;COM;commune;70559;70559
2025;COM;commune;14143;14143
2025;COM;commune;89261;89261
2025;COM;commune;14381;14381
2025;COM;commune;53091;53091
2025;COM;commune;59178;59178
2025;COM;commune;49262;49262
2025;COM;commune;21337;21337
2025;COM;commune;71021;71021
2025;COM;commune;73028;73028
2025;COM;commune;70326;70326
2025;COM;commune;21357;21357
2025;COM;commune;70102;70102
2025;COM;commune;44106;44106
2025;COM;commune;57623;57623
2025;COM;commune;06099;06099
2025;COM;commune;49351;49092
2025;COM;commune;52213;52213
2025;COM;commune;27632;27632
2025;COM;commune;68257;68257
2025;COM;commune;88118;88118
2025;COM;commune;15119;15119
2025;COM;commune;19157;19157
2025;COM;commune;13113;13113
2025;COM;commune;80196;80196
2025;COM;commune;77370;77370
2025;COM;commune;65295;65295
2025;COM;commune;32086;32086
2025;COM;commune;39223;39223
2025;COM;commune;85208;85208
2025;COM;commune;27211;27191
2025;COM;commune;46234;46234
2025;COM;commune;18061;18061
2025;COM;commune;27225;27157
2025;COM;commune;86017;86017
2025;COM;commune;76504;76504
2025;COM;commune;36050;36050
2025;COM;commune;62458;62458
2025;COM;commune;62624;62624
2025;COM;commune;47260;47260
2025;COM;commune;64212;64212
2025;COM;commune;10436;10436
2025;COM;commune;51362;51362
2025;COM;commune;71433;71433
2025;COM;commune;35321;35321
2025;COM;commune;55430;55430
2025;COM;commune;58013;58013
2025;COM;commune;11379;11379
2025;COM;commune;52517;52517
2025;COM;commune;14486;14486
2025;COM;commune;70202;70202
2025;COM;commune;89252;89252
2025;COM;commune;04116;04116
2025;COM;commune;50643;50643
2025;COM;commune;44137;44137
2025;COM;commune;10412;10412
2025;COM;commune;29065;29065
2025;COM;commune;81075;81075
2025;COM;commune;51563;51563
2025;COM;commune;51325;51325
2025;COM;commune;38033;38033
2025;COM;commune;24294;24294
2025;COM;commune;38476;38476
2025;COM;commune;70483;70483
2025;COM;commune;58149;58149
2025;COM;commune;08176;08176
2025;COM;commune;63243;63243
2025;COM;commune;76147;76147
2025;COM;commune;57045;57045
2025;COM;commune;21347;21347
2025;COM;commune;70177;70177
2025;COM;commune;65280;65280
2025;COM;commune;22291;22291
2025;COM;commune;41256;41256
2025;COM;commune;60376;60376
2025;COM;commune;17333;17333
2025;COM;commune;31207;31207
2025;COM;commune;43039;43039
2025;COM;commune;78236;78236
2025;COM;commune;31361;31361
2025;COM;commune;64500;64500
2025;COM;commune;32255;32255
2025;COM;commune;54230;54230
2025;COM;commune;64515;64515
2025;COM;commune;10263;10263
2025;COM;commune;29045;29045
2025;COM;commune;26323;26323
2025;COM;commune;02234;02234
2025;COM;commune;66024;66024
2025;COM;commune;24463;24463
2025;COM;commune;56134;56134
2025;COM;commune;88116;88116
2025;COM;commune;14032;14032
2025;COM;commune;72046;72046
2025;COM;commune;17125;17125
2025;COM;commune;91390;91390
2025;COM;commune;18230;18230
2025;COM;commune;08200;08200
2025;COM;commune;86046;86046
2025;COM;commune;12145;12145
2025;COM;commune;69237;69228
2025;COM;commune;70240;70240
2025;COM;commune;88528;88528
2025;COM;commune;51365;51365
2025;COM;commune;29067;29067
2025;COM;commune;59048;59048
2025;COM;commune;80593;80593
2025;COM;commune;77466;77466
2025;COM;commune;64481;64481
2025;COM;commune;28423;28423
2025;COM;commune;82167;82167
2025;COM;commune;33238;33238
2025;COM;commune;11347;11347
2025;COM;commune;33299;33299
2025;COM;commune;29081;29081
2025;COM;commune;10320;10320
2025;COM;commune;54551;54551
2025;COM;commune;88071;88071
2025;COM;commune;63182;63182
2025;COM;commune;03040;03040
2025;COM;commune;29023;29023
2025;COM;commune;25102;25102
2025;COM;commune;61412;61412
2025;COM;commune;62822;62822
2025;COM;commune;63239;63239
2025;COM;commune;60483;60483
2025;COM;commune;72130;72130
2025;COM;commune;54214;54214
2025;COM;commune;68093;68093
2025;COM;commune;46033;46033
2025;COM;commune;60298;60298
2025;COM;commune;52151;52151
2025;COM;commune;62376;62376
2025;COM;commune;03028;03028
2025;COM;commune;63133;63226
2025;COM;commune;89165;89165
2025;COM;commune;17049;17049
2025;COM;commune;22203;22203
2025;COM;commune;04039;04039
2025;COM;commune;24395;24395
2025;COM;commune;30116;30116
2025;COM;commune;59643;59643
2025;COM;commune;97614;97614
2025;COM;commune;82123;82123
2025;COM;commune;71267;71267
2025;COM;commune;27428;27428
2025;COM;commune;40161;40161
2025;DEP;département;44;44
2025;COM;commune;33211;33211
2025;COM;commune;25601;25601
2025;COM;commune;32085;32085
2025;COM;commune;39239;39239
2025;COM;commune;68189;68189
2025;COM;commune;50479;50479
2025;COM;commune;78653;78653
2025;COM;commune;02532;02532
2025;COM;commune;74255;74255
2025;COM;commune;12219;12219
2025;COM;commune;61048;61048
2025;COM;commune;12012;12012
2025;COM;commune;61054;61054
2025;COM;commune;45286;45286
2025;COM;commune;31151;31151
2025;COM;commune;86260;86260
2025;COM;commune;80206;80206
2025;COM;commune;31127;31127
2025;COM;commune;19159;19159
2025;COM;commune;51305;51305
2025;COM;commune;38386;38386
2025;COM;commune;33438;33438
2025;COM;commune;89270;89270
2025;COM;commune;54113;54113
2025;COM;commune;85296;85296
2025;COM;commune;27382;27382
2025;COM;commune;52376;52376
2025;COM;commune;03296;03296
2025;COM;commune;53187;53187
2025;COM;commune;63328;63328
2025;COM;commune;27700;27700
2025;COM;commune;69282;69282
2025;COM;commune;21263;21263
2025;COM;commune;08167;08167
2025;COM;commune;88195;88195
2025;COM;commune;25398;25390
2025;COM;commune;60010;60010
2025;COM;commune;53052;53052
2025;COM;commune;67073;67073
2025;COM;commune;31219;31219
2025;COM;commune;25142;25142
2025;COM;commune;79163;79163
2025;COM;commune;50206;50597
2025;COM;commune;68130;68130
2025;COM;commune;77294;77294
2025;COM;commune;79149;79149
2025;COM;commune;80698;80698
2025;COM;commune;31272;31272
2025;COM;commune;65304;65304
2025;COM;commune;49349;49301
2025;COM;commune;27093;27090
2025;COM;commune;41126;41126
2025;COM;commune;80180;80180
2025;COM;commune;76462;76462
2025;COM;commune;74279;74279
2025;COM;commune;89050;89050
2025;COM;commune;04237;04237
2025;COM;commune;70225;70225
2025;COM;commune;02425;02425
2025;COM;commune;38116;38116
2025;COM;commune;17386;17386
2025;COM;commune;72220;72220
2025;COM;commune;43094;43094
2025;COM;commune;26148;26148
2025;COM;commune;17137;17137
2025;COM;commune;61130;61130
2025;COM;commune;51240;51240
2025;COM;commune;59258;59258
2025;COM;commune;80597;80597
2025;COM;commune;25277;25277
2025;COM;commune;74006;74006
2025;COM;commune;49159;49174
2025;COM;commune;67317;67317
2025;COM;commune;01321;01321
2025;COM;commune;38001;38001
2025;COM;commune;55290;55290
2025;COM;commune;40307;40307
2025;COM;commune;61350;61350
2025;COM;commune;40215;40215
2025;COM;commune;88318;88318
2025;COM;commune;33415;33415
2025;COM;commune;50129;50129
2025;COM;commune;27649;27649
2025;COM;commune;13099;13099
2025;COM;commune;51147;51147
2025;COM;commune;21142;21142
2025;COM;commune;71044;71044
2025;COM;commune;62418;62418
2025;COM;commune;76455;76455
2025;COM;commune;57351;57351
2025;COM;commune;97108;97108
2025;COM;commune;53110;53110
2025;COM;commune;49209;49209
2025;COM;commune;16209;16209
2025;COM;commune;42207;42207
2025;COM;commune;52465;52465
2025;DEP;département;23;23
2025;COM;commune;76718;76718
2025;COM;commune;63222;63222
2025;COM;commune;69117;69117
2025;COM;commune;35206;35206
2025;COM;commune;49330;49330
2025;COM;commune;25134;25185
2025;COM;commune;67496;67372
2025;COM;commune;79172;79172
2025;COM;commune;59443;59443
2025;COM;commune;40334;40334
2025;COM;commune;14689;14689
2025;COM;commune;89196;89196
2025;COM;commune;66113;66113
2025;COM;commune;80270;80270
2025;COM;commune;81079;81079
2025;COM;commune;67166;67166
2025;COM;commune;11153;11153
2025;COM;commune;70375;70491
2025;COM;commune;63332;63332
2025;COM;commune;51544;51544
2025;COM;commune;18055;18055
2025;COM;commune;50295;50295
2025;COM;commune;28400;28400
2025;COM;commune;23118;23118
2025;COM;commune;45066;45066
2025;COM;commune;27332;27332
2025;COM;commune;43101;43101
2025;COM;commune;49042;49307
2025;COM;commune;47081;47081
2025;COM;commune;89480;89480
2025;COM;commune;82172;82172
2025;COM;commune;32079;32079
2025;COM;commune;78537;78537
2025;COM;commune;73314;73314
2025;COM;commune;95166;95166
2025;COM;commune;67153;67153
2025;COM;commune;79130;79130
2025;COM;commune;40112;40112
2025;COM;commune;71329;71329
2025;COM;commune;41187;41187
2025;COM;commune;26242;26242
2025;COM;commune;26082;26082
2025;COM;commune;09280;09280
2025;COM;commune;62236;62236
2025;COM;commune;14761;14761
2025;COM;commune;47135;47135
2025;COM;commune;80473;80473
2025;COM;commune;89273;89273
2025;COM;commune;15190;15190
2025;COM;commune;24309;24309
2025;COM;commune;03319;03319
2025;COM;commune;60477;60477
2025;COM;commune;40061;40061
2025;COM;commune;26273;26273
2025;COM;commune;38263;38263
2025;COM;commune;67266;67266
2025;COM;commune;11423;11423
2025;COM;commune;57683;57683
2025;COM;commune;78475;78475
2025;COM;commune;17458;17458
2025;COM;commune;14182;14182
2025;COM;commune;57036;57036
2025;COM;commune;91080;91080
2025;COM;commune;28380;28380
2025;COM;commune;18070;18070
2025;COM;commune;60231;60231
2025;COM;commune;54157;54157
2025;COM;commune;53079;53079
2025;COM;commune;14591;14591
2025;COM;commune;76662;76662
2025;COM;commune;80757;80757
2025;COM;commune;37210;37210
2025;COM;commune;83144;83144
2025;COM;commune;32468;32468
2025;COM;commune;59224;59224
2025;COM;commune;44012;44012
2025;COM;commune;47240;47240
2025;COM;commune;42078;42078
2025;COM;commune;14483;14483
2025;COM;commune;77391;77391
2025;COM;commune;02717;02717
2025;COM;commune;56150;56251
2025;COM;commune;38067;38067
2025;COM;commune;22359;22359
2025;COM;commune;17281;17281
2025;COM;commune;50455;50455
2025;COM;commune;27351;27351
2025;COM;commune;26366;26179
2025;COM;commune;65097;65097
2025;COM;commune;71282;71282
2025;COM;commune;76738;76738
2025;COM;commune;24533;24533
2025;COM;commune;55472;55472
2025;COM;commune;59556;59556
2025;COM;commune;01267;01267
2025;COM;commune;70172;70172
2025;COM;commune;89254;89254
2025;COM;commune;53209;53209
2025;COM;commune;33331;33331
2025;COM;commune;91386;91386
2025;COM;commune;39027;39027
2025;COM;commune;19033;19033
2025;COM;commune;84105;84105
2025;COM;commune;91103;91103
2025;COM;commune;24130;24130
2025;COM;commune;17285;17285
2025;COM;commune;38254;38254
2025;COM;commune;74122;74122
2025;COM;commune;54438;54438
2025;COM;commune;09229;09229
2025;COM;commune;27119;27119
2025;COM;commune;57485;57485
2025;COM;commune;34088;34088
2025;COM;commune;17314;17314
2025;COM;commune;88446;88446
2025;COM;commune;32460;32460
2025;COM;commune;02571;02571
2025;COM;commune;72314;72314
2025;COM;commune;84072;84072
2025;COM;commune;31278;31278
2025;COM;commune;21086;21086
2025;COM;commune;27469;27469
2025;COM;commune;64129;64129
2025;COM;commune;55262;55262
2025;COM;commune;27004;27004
2025;COM;commune;43106;43106
2025;COM;commune;27399;27399
2025;COM;commune;31374;31374
2025;COM;commune;09167;09167
2025;COM;commune;71078;71078
2025;COM;commune;31075;31075
2025;COM;commune;86256;86256
2025;COM;commune;62340;62340
2025;COM;commune;29120;29120
2025;COM;commune;80638;80638
2025;COM;commune;77207;77207
2025;COM;commune;27488;27488
2025;COM;commune;10134;10134
2025;COM;commune;88153;88153
2025;COM;commune;11174;11174
2025;COM;commune;67234;67234
2025;COM;commune;18217;18217
2025;COM;commune;17011;17011
2025;COM;commune;60375;60375
2025;COM;commune;67330;67330
2025;COM;commune;30345;30345
