;GeoPoint;Annee;Code_Officiel_Commune;latitude;longitude
27090;47.578770915703416, 6.972593914679679;2025;90018;47.57877;6.972594
27091;47.687907133130814, 6.832086716708307;2025;90093;47.68791;6.8320866
27092;47.75366948047305, 6.8524691724363525;2025;90102;47.75367;6.852469
27093;48.55466533312335, 2.1607147250993606;2025;91106;48.554665;2.1607146
27094;48.57756311222606, 2.2211498507515866;2025;91207;48.577564;2.22115
27095;48.58134178073989, 2.2656858475582458;2025;91457;48.58134;2.2656858
27096;48.51665860753017, 2.0524445437374936;2025;91525;48.51666;2.0524445
27097;48.56585182680859, 2.0369469669410067;2025;91546;48.565853;2.036947
27098;48.684192712130766, 2.3490192034869604;2025;91589;48.684193;2.3490193
27099;48.95091103691497, 2.4232697074209124;2025;93030;48.950912;2.4232697
27100;48.80541510980101, 2.3340207066069483;2025;94003;48.805416;2.3340206
27101;48.81326971868662, 2.3441972735693546;2025;94037;48.81327;2.3441973
27102;48.749675182074455, 2.352604630202783;2025;94065;48.749676;2.3526046
27103;49.0725754999173, 1.773725242244827;2025;95008;49.072575;1.7737253
27104;49.12599127991144, 1.8151327341689596;2025;95046;49.12599;1.8151327
27105;49.17496844826602, 2.036995257515703;2025;95298;49.17497;2.0369952
27106;49.159434460425516, 1.855587914542461;2025;95459;49.159435;1.855588
27107;49.086021287077926, 1.7304575593878215;2025;95676;49.08602;1.7304575
27108;49.23963861389764, -0.6146585884102566;2025;14135;49.23964;-0.6146586
27109;49.086249468857815, -0.12077683852597226;2025;14149;49.08625;-0.12077684
27110;49.221669638986086, -0.6404890910529132;2025;14175;49.22167;-0.6404891
27111;49.02669946193057, -0.5750148965101796;2025;14195;49.0267;-0.5750149
27112;48.92140592723608, -0.1273573764638159;2025;14216;48.921406;-0.12735738
27113;49.22036194061271, -0.36488971965907835;2025;14242;49.220364;-0.3648897
27114;49.177678653037525, -0.07613410839380236;2025;14335;49.177677;-0.07613411
27115;49.195294521110846, 0.3512383466071592;2025;14460;49.195293;0.35123834
27116;49.22424507587527, -0.7750276004376373;2025;14468;49.224247;-0.7750276
27117;49.2289378713162, -0.26378528449254024;2025;14530;49.22894;-0.26378527
27118;49.314048103932514, -0.6279413183724688;2025;14552;49.31405;-0.6279413
27119;48.922895386692375, -0.3281281332278287;2025;14588;48.922894;-0.32812813
27120;49.09344779700496, 0.24165151872393267;2025;14595;49.09345;0.24165152
27121;49.032830355919295, 0.35293823532449314;2025;14621;49.03283;0.35293823
27122;49.1310611507248, -0.28693413711930066;2025;14675;49.13106;-0.28693414
27123;49.172493399545644, -0.6228728989324811;2025;14692;49.172493;-0.6228729
27124;49.26167186693242, -0.6277686810558823;2025;14733;49.261673;-0.6277687
27125;48.9092325608876, -0.5431452151818473;2025;14756;48.909233;-0.54314524
27126;45.23128028698087, 2.9536927934884334;2025;15001;45.23128;2.9536927
27127;45.22632228311078, 3.075431005711583;2025;15043;45.226322;3.075431
27128;45.16368215603332, 2.8820978375937787;2025;15047;45.16368;2.8820977
27129;45.19877682449727, 2.7201121890134594;2025;15049;45.198776;2.720112
27130;45.172059353329345, 3.0823971845857328;2025;15069;45.17206;3.0823972
27131;50.02253420163911, 4.707022514683802;2025;08166;50.022533;4.7070227
27132;49.65232261630388, 4.40694710751254;2025;08196;49.65232;4.406947
27133;49.68876712304762, 4.632468974718723;2025;08203;49.688766;4.632469
27134;49.794839112793376, 4.587816141331603;2025;08206;49.794838;4.587816
27135;49.67434758325402, 4.558959482114571;2025;08236;49.674347;4.5589595
27136;49.580629245642996, 5.271561265490881;2025;08276;49.580627;5.271561
27137;49.7910994111389, 4.743725265122356;2025;08298;49.7911;4.7437253
27138;49.59378361232767, 4.739960993702101;2025;08335;49.593784;4.739961
27139;49.63640827024279, 5.275389192289069;2025;08347;49.63641;5.275389
27140;49.338803841947446, 4.6980183428919;2025;08392;49.338802;4.6980186
27141;49.47870596930748, 4.991492057424559;2025;08463;49.478706;4.9914923
27142;43.0389099780454, 1.3641665355576784;2025;09007;43.03891;1.3641665
27143;42.87313581656529, 0.9010770561382098;2025;09011;42.873135;0.90107703
27144;43.14476049092762, 1.3037184007781244;2025;09105;43.14476;1.3037184
27145;42.74105714591641, 1.7177066244606287;2025;09159;42.74106;1.7177067
27146;43.04282442957157, 1.5548003313810541;2025;09173;43.042824;1.5548003
27147;42.875758557567345, 1.3767201542654923;2025;09182;42.87576;1.3767202
27148;43.052825380640094, 1.0683588499873977;2025;09187;43.052826;1.0683589
27149;43.09083857746537, 1.2047429184919907;2025;09190;43.09084;1.2047429
27150;43.10001395291153, 1.4469454900426089;2025;09224;43.100014;1.4469455
27151;42.74422179514569, 1.8882201527620155;2025;09298;42.74422;1.8882202
27152;48.23419149728356, 4.715786017843429;2025;10033;48.23419;4.715786
27153;48.13702986526402, 4.456090306695391;2025;10069;48.13703;4.4560905
27154;48.33409604279399, 4.093085983117542;2025;10191;48.334095;4.093086
27155;48.430013939451975, 4.424098300000459;2025;10193;48.430016;4.4240985
27156;48.305985747493665, 3.9138472841254113;2025;10211;48.305984;3.9138472
27157;48.43324160785834, 4.388248366592211;2025;10243;48.433243;4.3882484
27158;48.30321169268282, 4.042120111260481;2025;10265;48.30321;4.04212
27159;48.500008978996874, 4.0824840382338845;2025;10269;48.500008;4.0824842
27160;43.97915871508219, 2.573505076138623;2025;12035;43.97916;2.5735052
27161;44.40131929382764, 3.088179556507879;2025;12047;44.401318;3.0881796
27162;44.016410706367225, 2.8005611512116735;2025;12078;44.01641;2.8005612
27163;43.72785385857753, 3.016702676334072;2025;12143;43.727856;3.0167027
27164;44.71681533511401, 2.641313455973189;2025;12151;44.716816;2.6413136
27165;43.84093748264082, 2.5801285630414905;2025;12152;43.84094;2.5801287
27166;44.10917441460136, 3.2418949002759443;2025;12204;44.109173;3.241895
27167;44.68723535794989, 2.6909972462146468;2025;12209;44.687237;2.6909974
27168;44.04133763846025, 2.4923713935348686;2025;12230;44.041336;2.4923713
27169;44.52865033118537, 2.03410557562045;2025;12257;44.528652;2.0341055
27170;44.50561598498482, 2.22118619337303;2025;12289;44.505615;2.2211862
27171;44.216645654921784, 3.0510070151505;2025;12291;44.216644;3.051007
27172;43.39429908869863, 5.533105773086171;2025;13020;43.3943;5.533106
27173;43.456132387606715, 4.904221836525943;2025;13039;43.45613;4.904222
27174;43.70510280383636, 5.088833202751564;2025;13049;43.7051;5.0888333
27175;43.41256864475095, 5.498405926488622;2025;13062;43.412567;5.498406
27176;43.70113031280384, 4.890904008245802;2025;13065;43.70113;4.890904
27177;43.3933075724515, 5.380787383575596;2025;13106;43.393307;5.3807874
27178;43.52391496682288, 5.249376938089289;2025;13112;43.523914;5.249377
27179;44.35459145976122, 4.25047868632319;2025;07028;44.35459;4.2504787
27180;45.267247579845794, 4.645316280780609;2025;07041;45.267246;4.645316
27181;44.537022806564195, 4.384105147519938;2025;07131;44.53702;4.384105
27182;45.16299146353457, 4.796462432497546;2025;07169;45.16299;4.7964625
27183;45.19233398399064, 4.694549656008185;2025;07188;45.192333;4.6945496
27184;44.89872464025431, 4.45563672819794;2025;07276;44.898724;4.4556365
27185;44.653943955555825, 4.622197115154747;2025;07283;44.653942;4.622197
27186;49.48879121364185, 4.489050822574129;2025;08010;49.488792;4.489051
27187;49.267761082913154, 4.704992096096206;2025;08018;49.26776;4.7049923
27188;49.81564223813026, 4.453783485955203;2025;08071;49.815643;4.4537835
27189;49.418398019290215, 4.973837527423205;2025;08089;49.4184;4.9738374
27190;48.4039398922492, 4.687451650882149;2025;10411;48.40394;4.687452
27191;48.54492868625629, 4.225037587796158;2025;10436;48.54493;4.2250376
27192;48.479497341428704, 4.492043525195427;2025;10445;48.479496;4.4920435
27193;43.29860737700305, 2.3072467522413422;2025;11011;43.298607;2.3072467
27194;43.118070184183665, 2.9773030970273338;2025;11024;43.11807;2.977303
27195;42.831295828132774, 1.9456365637219135;2025;11028;42.831295;1.9456365
27196;42.785340008202375, 2.1374023172605097;2025;11038;42.78534;2.1374023
27197;42.98550726924001, 2.123918078430626;2025;11046;42.985508;2.123918
27198;43.167524969882805, 2.075649784957002;2025;11051;43.167526;2.0756497
27199;43.19590542780345, 1.9900287698846029;2025;11072;43.195904;1.9900287
27200;43.07914158347994, 2.1214162570890243;2025;11121;43.07914;2.1214163
27201;43.15274838624294, 2.0905783201772694;2025;11141;43.15275;2.0905783
27202;43.133048966034366, 2.003046024041546;2025;11173;43.13305;2.003046
27203;43.32625128471577, 2.3794244381752323;2025;11194;43.326252;2.3794243
27204;43.09668068476286, 2.1694853065210675;2025;11197;43.09668;2.1694853
27205;43.23006349585436, 1.8479670012247462;2025;11226;43.230064;1.847967
27206;43.26203601567057, 1.875584389722193;2025;11275;43.262035;1.8755844
27207;43.17089099332648, 1.807981212869064;2025;11290;43.17089;1.8079813
27208;43.22776294009754, 1.8849664797377828;2025;11331;43.227764;1.8849665
27209;42.94661725691423, 1.9626929230898862;2025;11336;42.946617;1.962693
27210;42.90627713631103, 2.7277803312608024;2025;11401;42.906277;2.7277803
27211;43.275449381240776, 2.2823194146964623;2025;11404;43.275448;2.2823193
27212;43.055979218214524, 2.339223498575787;2025;11420;43.05598;2.3392234
27213;48.184451888315685, 4.670086387484499;2025;10039;48.184452;4.6700864
27214;48.170866895221934, 3.671827149245699;2025;10042;48.170868;3.671827
27215;48.20785297495019, 3.993065636196569;2025;10373;48.20785;3.9930656
27216;49.39077418876197, 0.18123103059792128;2025;14041;49.390774;0.18123104
27217;48.89675040085326, -0.9694405616936655;2025;14054;48.89675;-0.9694406
27218;49.2544518199946, -0.8556529631823331;2025;14103;49.25445;-0.855653
27219;48.323438006739096, 0.3332187433956067;2025;72238;48.323437;0.33321875
27220;48.02962165099792, 0.11612640812571004;2025;72360;48.02962;0.11612641
27221;45.501111557066565, 5.937178249121891;2025;73017;45.50111;5.937178
27222;45.67796048497579, 5.7043397495635855;2025;73028;45.67796;5.70434
27223;45.56381759104145, 6.762153774541419;2025;73142;45.563816;6.7621536
27224;45.63670792299106, 5.934682466773359;2025;73155;45.636707;5.9346824
27225;45.17418516316253, 6.648378473022555;2025;73157;45.174187;6.6483784
27226;45.52277873879951, 6.239313307036124;2025;73166;45.522778;6.239313
27227;45.50801739326235, 6.285258565416175;2025;73237;45.50802;6.285259
27228;45.46838128585965, 6.519205664134391;2025;73284;45.46838;6.5192056
27229;46.26628007411732, 6.731861546556848;2025;74001;46.26628;6.7318616
27230;46.33387413434936, 6.46535491262538;2025;74005;46.333874;6.465355
27231;46.19418897639034, 6.438853898795268;2025;74038;46.194187;6.4388537
27232;46.310646255727185, 6.267754501172365;2025;74070;46.310646;6.2677546
27233;45.84468153670164, 6.3261156813949615;2025;74079;45.84468;6.3261156
27234;45.961593345227705, 5.881057967513331;2025;74107;45.961594;5.8810577
27235;46.25483899970363, 6.323615284067541;2025;74158;46.25484;6.323615
27236;46.3457178788408, 6.299578440802171;2025;74180;46.34572;6.2995787
27237;45.85691007924026, 6.740769334927947;2025;74236;45.85691;6.7407694
27238;45.94516593225066, 6.784503373422309;2025;74266;45.945168;6.7845035
27239;46.000428081804465, 6.136541231574894;2025;74307;46.000427;6.1365414
27240;46.34514882040439, 6.610681359718875;2025;74308;46.34515;6.6106815
27241;49.77858724996916, 0.7833240622105389;2025;76016;49.778587;0.78332406
27242;49.45004751797746, 0.8914693225628654;2025;76020;49.450047;0.8914693
27243;49.94845418071904, 1.5476113216435412;2025;76059;49.948456;1.5476114
27244;49.484336135768274, 1.582205639863635;2025;76067;49.484337;1.5822057
27245;49.69748886337169, 0.24241270479559007;2025;76117;49.69749;0.2424127
27246;49.81408561280645, 1.4737243347119164;2025;76175;49.814087;1.4737244
27247;49.58893754324612, 1.1855851129795607;2025;76177;49.588936;1.1855851
27248;49.67349729345954, 0.6576990047260224;2025;76182;49.673496;0.657699
27249;49.73734944742534, 1.1470385691162392;2025;76204;49.73735;1.1470386
27250;49.73004746973515, 0.7871087576688796;2025;76219;49.73005;0.7871088
27251;49.898469463073376, 1.2635144215308922;2025;76235;49.898468;1.2635144
27252;49.74508548645755, 0.6422757243338031;2025;76315;49.745087;0.64227575
27253;49.661756420345235, 0.8290492390700203;2025;76325;49.661755;0.8290492
27254;48.87216412181973, 2.7701927309498076;2025;77111;48.872166;2.7701926
27255;49.01199315517813, 2.9787945813994896;2025;77126;49.011993;2.9787946
27256;48.642233590219284, 3.2902123452567533;2025;77134;48.642235;3.2902124
27257;48.82023654495911, 2.7079164545351975;2025;77181;48.820236;2.7079165
27258;48.41214264584753, 3.3945299711289327;2025;77187;48.412144;3.39453
27259;48.5875578091608, 2.7653222541886335;2025;77195;48.58756;2.7653222
27260;48.93907046462687, 2.941770715381142;2025;77199;48.93907;2.9417708
27261;49.03520832476415, 2.8431624724103046;2025;77205;49.03521;2.8431625
27262;48.91638694071377, 2.831420873790037;2025;77232;48.916386;2.831421
27263;48.7605388621089, 3.3506810276196446;2025;77247;48.76054;3.350681
27264;49.0701516425047, 2.607386460515777;2025;77322;49.070152;2.6073864
27265;48.336586232969076, 2.93383936955735;2025;77338;48.336586;2.9338393
27266;48.28894795998916, 2.773910847842972;2025;77340;48.288948;2.7739108
27267;49.082664169312906, 2.655019072926975;2025;77349;49.082664;2.655019
27268;48.23387066237695, 2.75605746368772;2025;77370;48.23387;2.7560575
27269;48.5715828247201, 3.3342302299727162;2025;77403;48.571583;3.3342302
27270;48.8246264797876, 2.8973823520595436;2025;77466;48.824627;2.8973823
27271;48.34055418809012, 2.5997299771352194;2025;77477;48.340553;2.59973
27272;49.0409042699328, 1.4807794945388844;2025;78068;49.040905;1.4807795
27273;48.896484747714744, 2.0328793388534816;2025;78133;48.896484;2.0328794
27274;48.96830879284077, 1.9389568066481075;2025;78140;48.968307;1.9389569
27275;49.048540029865, 1.5246429594802868;2025;78320;49.04854;1.524643
27276;48.92284894629044, 1.5798412920557436;2025;78346;48.922848;1.5798413
27277;48.59716886028676, 1.8096142017610648;2025;78464;48.597168;1.8096142
27278;48.81252982895556, 1.9468311620749859;2025;78490;48.81253;1.9468311
27279;48.802488087321976, 1.7682749801847777;2025;78513;48.802486;1.768275
27280;49.042954285487504, 1.7935596200277064;2025;78536;49.042953;1.7935597
27281;48.70405965963643, 2.0791366506742963;2025;78575;48.70406;2.0791366
27282;46.37232205948165, 0.0028646605890218333;2025;79023;46.372322;0.0028646607
27283;46.11569218652512, -0.1012210049224589;2025;79083;46.115692;-0.101221
27284;46.22597994311702, -0.48020792770500603;2025;79137;46.22598;-0.48020792
27285;46.73031741150676, -0.2490948527165772;2025;79145;46.730316;-0.24909486
27286;46.926894650053775, -0.2073525433610644;2025;79161;46.926895;-0.20735255
27287;46.411562000018534, -0.04331134457074694;2025;79201;46.411564;-0.043311346
27288;46.35613534228233, -0.2285142152838145;2025;79231;46.356136;-0.22851421
27289;46.15806513238263, -0.26215156951799057;2025;79343;46.158066;-0.26215157
27290;50.03116007129715, 2.6600566445095755;2025;80047;50.03116;2.6600566
27291;50.263600252770274, 1.7508366662850465;2025;80087;50.2636;1.7508366
27292;49.721636661620636, 2.8836287309672586;2025;80103;49.721638;2.8836288
27293;50.258966490416036, 2.0211444433377257;2025;80118;50.25897;2.0211444
27294;49.90149196774866, 2.3635113394553886;2025;80164;49.901493;2.3635113
27295;50.12816604775971, 1.881247995038442;2025;80171;50.128166;1.881248
27296;49.8175375455756, 2.8009413016369042;2025;80186;49.81754;2.8009412
27297;49.73782534453562, 3.0496480661209944;2025;80274;49.737823;3.049648
27298;49.690542676989246, 2.3987699186285134;2025;80283;49.690544;2.3987699
27299;50.04159142932761, 3.041716944427887;2025;80312;50.04159;3.041717
27300;50.20330517944044, 1.8323307034391059;2025;80331;50.203304;1.8323307
27301;50.11258313447565, 2.091375118326619;2025;80348;50.112583;2.091375
27302;50.18156634798941, 2.380781027810846;2025;80392;50.18157;2.380781
27303;49.960978248530424, 2.5301841947097747;2025;80426;49.96098;2.5301843
27304;50.00421251166506, 2.56173388510337;2025;80429;50.00421;2.561734
27305;50.0268776700293, 3.0901954774293787;2025;80438;50.02688;3.0901954
27306;50.016924248902086, 1.8079415393387448;2025;80482;50.016926;1.8079416
27307;50.185094775629516, 2.2259076199681487;2025;80544;50.185093;2.2259076
27308;50.34207762365404, 1.7511432187917295;2025;80580;50.34208;1.7511432
27309;50.22629629390746, 2.048063502816875;2025;80589;50.226295;2.0480635
27310;49.75166855342729, 2.5521061000551093;2025;80628;49.751667;2.5521061
27311;50.01911387868962, 2.3718707124861864;2025;80686;50.019115;2.3718708
27312;50.27856117340047, 1.6650156829801883;2025;80688;50.27856;1.6650157
27313;49.958572094315855, 2.7612770216011864;2025;80743;49.958572;2.761277
27314;50.11815504237966, 2.461999007476769;2025;80756;50.118156;2.461999
27315;49.90126524359123, 2.5497911157112023;2025;80774;49.901264;2.549791
27316;43.56267991037248, 1.8869044399100845;2025;81076;43.56268;1.8869045
27317;44.18184198860171, 2.1336040167411743;2025;81110;44.181843;2.133604
27318;43.69953174017821, 1.844987665298227;2025;81116;43.69953;1.8449876
27319;43.67915096568745, 2.1907073320016135;2025;81181;43.67915;2.1907074
27320;43.65523936460799, 2.7709166352320076;2025;81193;43.65524;2.7709167
27321;43.530848337052305, 2.409368658440066;2025;81209;43.53085;2.4093688
27322;43.915644438716214, 1.9705288018224947;2025;81225;43.915646;1.9705288
27323;44.08858141254905, 2.1963108122253945;2025;81249;44.08858;2.1963108
27324;43.8789472669696, 1.5932237373931468;2025;81293;43.87895;1.5932237
27325;43.89202950077534, 2.3229680805714077;2025;81317;43.89203;2.322968
27326;43.53137791857575, 2.4734272101254886;2025;81321;43.53138;2.4734273
27327;44.03004117675172, 0.891353952254148;2025;82010;44.03004;0.89135396
27328;43.982257644663676, 1.194027118123961;2025;82052;43.982258;1.1940271
27329;44.206919757463226, 1.669749328158283;2025;82095;44.20692;1.6697494
27330;44.11291648060442, 1.1856381757700412;2025;82099;44.112915;1.1856382
27331;44.17902378681712, 1.0624862349301785;2025;82127;44.179024;1.0624863
27332;44.10481057694535, 1.3162196552763008;2025;82140;44.10481;1.3162197
27333;44.061768897934435, 0.839446489374288;2025;82158;44.061768;0.8394465
27334;44.21836920695627, 1.639753488265066;2025;82162;44.21837;1.6397535
27335;43.71364097411631, 6.133621245257898;2025;83014;43.713642;6.133621
27336;43.472033459954325, 6.763740881260874;2025;83061;43.472034;6.763741
27337;43.574139214460544, 5.888235248410999;2025;83114;43.57414;5.888235
27338;43.4510043602697, 5.859377403738286;2025;83116;43.451004;5.8593774
27339;43.56600484742582, 6.165545332151875;2025;83128;43.566006;6.1655455
27340;43.08643454049869, 5.827623093980573;2025;83129;43.086433;5.827623
27341;43.596235221016045, 5.944941961922553;2025;83145;43.596233;5.944942
27342;44.06003772116872, 4.827345272144398;2025;84037;44.06004;4.8273454
27343;44.11818279736486, 5.1512541203494004;2025;84041;44.118183;5.151254
27344;43.79632090445109, 5.559406921346164;2025;84090;43.79632;5.5594068
27345;44.177717636720914, 4.76596189705857;2025;84091;44.17772;4.765962
27346;43.96266556661447, 4.940698196587984;2025;84119;43.962666;4.940698
27347;43.72171649662922, 5.567385783830664;2025;84133;43.721718;5.5673857
27348;44.14548342651666, 4.979229689655089;2025;84136;44.145485;4.97923
27349;43.951501064265955, 5.433531677547829;2025;84145;43.9515;5.4335318
27350;46.89761930538447, -1.8249739739203537;2025;85096;46.89762;-1.824974
27351;47.04479035654371, 0.1240527609962918;2025;86018;47.044792;0.12405276
27352;46.60522683642169, 0.36954056663195295;2025;86041;46.60523;0.36954057
27353;46.78987752190712, 0.19863129044239838;2025;86160;46.78988;0.19863129
27354;46.548577177698554, 0.3528792667376431;2025;86214;46.548576;0.35287926
27355;47.08070721995456, -0.038647244954170906;2025;86229;47.080708;-0.038647246
27356;49.498443053518926, 0.1409382659577753;2025;76351;49.498444;0.14093827
27357;49.79551193111883, 1.106934036289618;2025;76397;49.795513;1.1069341
27358;49.539841935395565, 0.4362295265624785;2025;76421;49.53984;0.43622953
27359;49.66956953578796, 1.5216160485082988;2025;76432;49.66957;1.5216161
27360;49.81932770061896, 0.7529354394065711;2025;76504;49.81933;0.75293547
27361;49.897721259352096, 0.9205124358266608;2025;76515;49.89772;0.92051244
27362;49.46454708256646, 1.1815226234750476;2025;76536;49.464546;1.1815226
27363;49.56309239663806, 1.3413124530587057;2025;76571;49.56309;1.3413124
27364;49.90659891437315, 0.9560567100471032;2025;76605;49.906597;0.9560567
27365;49.88426656335353, 1.572837620342063;2025;76645;49.884266;1.5728376
27366;49.77201198743145, 0.41478671639421705;2025;76670;49.77201;0.41478673
27367;49.794550627393484, 1.178226134249961;2025;76697;49.79455;1.1782261
27368;49.787930218526135, 1.5188578625599503;2025;76724;49.78793;1.5188578
27369;49.79387030977849, 0.8982384311017707;2025;76731;49.79387;0.8982384
27370;49.61155062873445, 0.28211996886205143;2025;76734;49.61155;0.28211996
27371;49.80754794893365, 0.5554752940331765;2025;76746;49.80755;0.5554753
27372;48.52325416486036, 2.6143798678320955;2025;77038;48.523254;2.61438
27373;45.33099835911224, 5.623513161159947;2025;38061;45.330997;5.623513
27374;45.19197003966392, 5.293267407590413;2025;38099;45.19197;5.2932673
27375;45.281996456322574, 5.889162860759293;2025;38140;45.281998;5.889163
27376;45.513303058543634, 4.9585115674123195;2025;38157;45.5133;4.9585114
27377;45.18339345175857, 5.7913895500035;2025;38179;45.18339;5.7913895
27378;45.46243083751224, 5.061737101926405;2025;38232;45.46243;5.061737
27379;44.94651347407839, 5.71902434344642;2025;38266;44.946514;5.719024
27380;45.42898291261322, 6.082531131646412;2025;38268;45.42898;6.082531
27381;45.21094820695656, 5.318401202911618;2025;38272;45.21095;5.3184013
27382;45.31695402829452, 5.392135103291079;2025;38308;45.316956;5.392135
27383;45.25012139597449, 5.479946024377602;2025;38310;45.250122;5.479946
27384;45.53465440781677, 4.92366563772596;2025;38318;45.534653;4.9236655
27385;45.58704173662103, 5.2247681743265;2025;38352;45.58704;5.224768
27386;45.251496542472424, 5.8284312814762185;2025;38397;45.251495;5.828431
27387;44.85998891167159, 5.861580675626544;2025;38470;44.85999;5.861581
27388;45.57341921043331, 5.445221739467815;2025;38509;45.573418;5.445222
27389;45.26970796041492, 5.60212893976363;2025;38540;45.269707;5.602129
27390;45.3765314455547, 4.85866136723386;2025;38556;45.37653;4.858661
27391;46.95295349933223, 5.7844837068507;2025;39019;46.952953;5.784484
27392;46.6120712061662, 5.5531974251986345;2025;39066;46.612072;5.5531974
27393;46.93403058992073, 5.938918584433289;2025;39084;46.934032;5.9389186
27394;46.62388089939251, 5.801157595531173;2025;39192;46.623882;5.8011575
27395;46.767662576005534, 6.013755030279251;2025;39203;46.767662;6.013755
27396;46.70610271878506, 5.457630107330466;2025;39279;46.706104;5.45763
27397;47.021128465239904, 5.637898875760212;2025;39350;47.02113;5.637899
27398;46.79079815091185, 5.943899603497306;2025;39376;46.7908;5.9438996
27399;46.473943104418204, 5.529454635684533;2025;39380;46.47394;5.5294547
27400;47.22208806737603, 5.490204416726013;2025;39432;47.222088;5.4902043
27401;46.68501104304559, 5.414264894177564;2025;39457;46.685013;5.4142647
27402;46.6694878893045, 5.86296308935315;2025;39473;46.669487;5.862963
27403;47.160114210042536, 5.794392993559649;2025;39498;47.160114;5.794393
27404;46.96953027841556, 5.747418255166141;2025;39565;46.969532;5.7474184
27405;46.96726071863975, 5.521243132377601;2025;39571;46.967262;5.521243
27406;48.569918123014595, 5.34616433735429;2025;55051;48.56992;5.346164
27407;48.90625648034892, 5.678159060494892;2025;55093;48.906258;5.678159
27408;48.44650063538962, 5.4384300752521515;2025;55104;48.4465;5.4384303
27409;49.28412310937028, 5.714185500604315;2025;55158;49.284122;5.7141857
27410;48.89885460342009, 5.434268652332512;2025;55197;48.898853;5.4342685
27411;49.29775117510732, 5.668157207327699;2025;55216;49.297752;5.668157
27412;49.48216553665209, 5.333972815274213;2025;55226;49.482166;5.333973
27413;49.47320702636153, 5.397123974133761;2025;55252;49.473206;5.397124
27414;48.62102865785273, 5.206007297822127;2025;55335;48.62103;5.2060075
27415;49.426943073252325, 5.1373272986324405;2025;55349;49.426945;5.137327
27416;49.57876887630058, 5.128096630957261;2025;55362;49.57877;5.1280966
27417;48.66521960362445, 5.69335110634906;2025;55396;48.66522;5.6933513
27418;48.77157363459879, 5.231295820001024;2025;55426;48.771572;5.2312956
27419;49.22424959277517, 5.695957437448362;2025;55443;49.22425;5.6959577
27420;48.64282803812251, 5.1786496539298605;2025;55501;48.64283;5.1786494
27421;49.29055303712334, 5.4271897811698055;2025;55556;49.290554;5.42719
27422;47.93926174133321, -2.3591435019967983;2025;56065;47.939262;-2.3591435
27423;47.76081727337035, -2.8478128459627774;2025;56067;47.76082;-2.847813
27424;47.98629283097951, -2.7712504492752625;2025;56190;47.986294;-2.7712505
27425;47.54718513084529, -2.1721893029705215;2025;56212;47.547184;-2.1721892
27426;48.03838379985557, -2.994843234642861;2025;56246;48.038383;-2.9948432
27427;49.04603490795299, 7.184575353375456;2025;57006;49.046036;7.1845756
27428;49.06322716407293, 6.04563273357574;2025;57021;49.06323;6.045633
27429;49.11179888657675, 6.478989256944979;2025;57085;49.111797;6.478989
27430;48.770293578396235, 7.020696802229914;2025;57180;48.770294;7.0206966
27431;49.113869206976005, 7.264868379268467;2025;57196;49.11387;7.2648683
27432;49.324869613041976, 6.530285257225458;2025;57213;49.32487;6.5302854
27433;49.06871619459944, 6.6843838654633885;2025;57224;49.068718;6.684384
27434;49.1523092658677, 6.797443155390057;2025;57240;49.15231;6.7974434
27435;48.77795225046277, 6.702311190054948;2025;57266;48.777954;6.702311
27436;49.07640885310964, 7.495610001905683;2025;57301;49.07641;7.49561
27437;49.170914587434225, 6.378054651806996;2025;57307;49.170914;6.3780546
27438;48.73872293649238, 7.14443710923663;2025;57333;48.738724;7.1444373
27439;48.60312146174291, 7.02355130475664;2025;57374;48.603123;7.0235515
27440;48.66903507410616, 6.959447019868064;2025;57377;48.669037;6.959447
27441;48.960539902848836, 6.182156785130269;2025;57422;48.96054;6.1821566
27442;49.31699375820548, 6.288051252924202;2025;57465;49.316994;6.288051
27443;49.34977270175738, 6.5611153351898786;2025;57502;49.349773;6.5611153
27444;49.1330832003432, 6.271170034152411;2025;57510;49.133083;6.27117
27445;48.901404153465606, 6.485208565605957;2025;57528;48.901405;6.4852085
27446;49.43753788273605, 6.006481607040661;2025;57529;49.43754;6.0064816
27447;48.78798574245163, 6.410112610710079;2025;57538;48.787987;6.4101124
27448;49.006889612766614, 6.389068972635302;2025;57572;49.00689;6.389069
27449;48.81405462559902, 6.637915750999665;2025;57621;48.814056;6.6379156
27450;48.99590382833912, 7.011008195580146;2025;57628;48.995903;7.0110083
27451;48.67126492699694, 7.128160578423938;2025;57680;48.671265;7.1281605
27452;49.35849858004783, 6.261024991658202;2025;57689;49.358498;6.261025
27453;49.15305993780124, 6.241268431159563;2025;57694;49.15306;6.2412686
27454;46.86961204256426, 3.3267492950775277;2025;58025;46.869614;3.3267493
27455;46.796600643592804, 3.998595530106584;2025;58149;46.7966;3.9985955
27456;46.89157503180139, 3.4623447507882794;2025;58151;46.891575;3.4623446
27457;47.148606822878364, 3.03976775262683;2025;58155;47.148605;3.0397677
27458;47.0883323691185, 3.6457698278574737;2025;58175;47.088333;3.6457698
27459;47.11880259529849, 3.4050355333076188;2025;58233;47.1188;3.4050355
27460;47.151381193208195, 3.455054806675425;2025;58240;47.151382;3.4550548
27461;46.75883162006419, 3.913736853091079;2025;58287;46.75883;3.9137368
27462;47.38854212116377, 3.669178318679726;2025;58288;47.388542;3.6691782
27463;47.413360064848916, 3.5489129940738;2025;58312;47.41336;3.548913
