REG,DEP,DEPCOM_ARM,LIBCOM,densite,nb_ls,tx_vac,tx_mob
84,73,73227,Courchevel,33.34,386,1.0135,5.4054
84,73,73228,Saint-Cassin,4.64,18,5.5556,11.1111
84,73,73230,Saint-Colomban-des-Villards,23.74,17,26.6667,20.0
84,73,73231,Saint-Étienne-de-Cuines,12.7,70,2.8571,12.8571
84,73,73232,Sainte-Foy-Tarentaise,3.01,10,10.0,20.0
84,73,73234,Saint-François-de-Sales,9.87,8,0.0,25.0
84,73,73235,Saint François Longchamp,14.28,39,0.0,19.4444
84,73,73236,Saint-Genix-les-Villages,10.46,143,0.7353,9.5588
84,73,73237,Saint-Georges-d'Hurtières,4.9,9,0.0,11.1111
84,73,73240,Sainte-Hélène-du-Lac,5.01,16,0.0,12.5
84,73,73241,Sainte-Hélène-sur-Isère,15.21,83,0.0,6.0241
84,73,73243,Saint-Jean-d'Arvey,9.96,76,0.0,3.9474
84,73,73245,Saint-Jean-de-Chevelu,5.72,19,0.0,0.0
84,73,73246,Saint-Jean-de-Couz,5.0,6,0.0,0.0
84,73,73247,Saint-Jean-de-la-Porte,6.27,25,4.0,0.0
84,73,73248,Saint-Jean-de-Maurienne,28.87,1083,2.2335,10.5584
84,73,73249,Saint-Jeoire-Prieuré,9.88,84,0.0,5.9524
84,73,73250,Saint-Julien-Mont-Denis,8.81,64,15.873,20.6349
84,73,73252,Saint-Léger,2.5,3,0.0,0.0
84,73,73253,Saint-Marcel,23.3,70,7.5758,7.5758
84,73,73254,Sainte-Marie-d'Alvey,4.07,2,0.0,0.0
84,73,73255,Sainte-Marie-de-Cuines,3.53,12,0.0,8.3333
84,73,73256,Saint-Martin-d'Arc,0.7,1,0.0,0.0
84,73,73257,Les Belleville,16.34,263,1.7021,8.5106
84,73,73261,Saint-Michel-de-Maurienne,22.03,250,10.303,7.8788
84,73,73262,Saint-Nicolas-la-Chapelle,2.41,5,0.0,0.0
84,73,73265,Saint-Ours,1.39,4,0.0,0.0
84,73,73268,Saint-Paul-sur-Isère,4.83,12,8.3333,33.3333
84,73,73269,Saint-Paul,1.93,6,0.0,0.0
84,73,73270,Saint-Pierre-d'Albigny,17.06,323,0.9709,8.4142
84,73,73272,Saint-Pierre-de-Belleville,8.38,7,0.0,14.2857
84,73,73273,Saint-Pierre-de-Curtille,5.99,10,10.0,0.0
84,73,73276,Saint-Pierre-de-Soucy,3.84,7,0.0,28.5714
84,73,73278,Saint-Rémy-de-Maurienne,11.38,62,1.6129,24.1935
84,73,73280,Saint-Sorlin-d'Arves,6.38,11,0.0,0.0
84,73,73282,Saint-Thibaud-de-Couz,3.48,14,0.0,14.2857
84,73,73283,Saint-Vital,11.01,32,0.0,12.5
84,73,73284,Salins-Fontaine,4.93,26,0.0,15.3846
84,73,73285,Séez,7.34,83,1.2195,10.9756
84,73,73286,Serrières-en-Chautagne,12.07,60,0.0,5.0
84,73,73288,Sonnaz,6.04,50,0.0,0.0
84,73,73289,La Table,6.59,12,0.0,18.1818
84,73,73290,Val-Cenis,6.36,63,1.7857,21.4286
84,73,73292,Thénésol,6.08,8,14.2857,0.0
84,73,73294,La Thuile,10.52,13,0.0,15.3846
84,73,73296,Tignes,39.98,410,0.6231,6.8536
84,73,73297,Tournon,4.45,11,0.0,10.0
84,73,73298,Tours-en-Savoie,6.42,26,4.0,12.0
84,73,73300,Tresserve,11.07,150,2.0134,4.0268
84,73,73302,La Trinité,1.36,2,0.0,50.0
84,73,73303,Ugine,39.83,1373,1.5707,9.6485
84,73,73304,Val-d'Isère,20.56,163,0.0,3.871
84,73,73306,Valloire,10.23,51,0.0,6.0
84,73,73307,Valmeinier,12.68,34,0.0,21.2121
84,73,73308,Venthon,12.56,36,11.1111,13.8889
84,73,73309,Verel-de-Montbel,3.63,5,0.0,20.0
84,73,73310,Verel-Pragondran,5.2,11,10.0,30.0
84,73,73312,Verrens-Arvey,4.25,17,0.0,17.6471
84,73,73315,Villard-Léger,0.54,1,0.0,0.0
84,73,73317,Villard-sur-Doron,7.48,24,0.0,8.3333
84,73,73320,Villargondran,14.1,53,22.6415,7.5472
84,73,73326,Vimines,2.56,22,0.0,0.0
84,73,73327,Vions,16.01,29,3.5714,7.1429
84,73,73328,Viviers-du-Lac,10.14,104,0.0,8.0808
84,73,73329,Voglans,8.86,74,1.3514,6.7568
84,73,73330,Yenne,17.06,241,3.7815,12.1849
84,74,74001,Abondance,7.56,51,2.0,14.0
84,74,74002,Alby-sur-Chéran,21.82,237,0.8439,7.173
84,74,74004,Allèves,9.77,17,0.0,5.8824
84,74,74005,Allinges,5.0,95,1.0638,15.9574
84,74,74006,Allonzier-la-Caille,20.6,193,2.0725,8.6957
84,74,74007,Amancy,3.44,40,0.0,10.0
84,74,74008,Ambilly,19.07,577,2.1127,5.6974
84,74,74009,Andilly,2.8,11,0.0,18.1818
84,74,74010,Annecy,20.32,13174,0.7197,6.7691
84,74,74012,Annemasse,25.35,4509,1.5618,5.1035
84,74,74013,Anthy-sur-Léman,6.19,64,1.6129,3.0303
84,74,74014,Arâches-la-Frasse,3.25,28,3.5714,3.5714
84,74,74015,Arbusigny,3.35,15,0.0,20.0
84,74,74016,Archamps,11.5,129,0.0,20.0
84,74,74018,Arenthon,5.38,46,0.0,15.2174
84,74,74019,Argonay,16.37,249,0.4098,5.7377
84,74,74021,Arthaz-Pont-Notre-Dame,2.67,18,0.0,11.1111
84,74,74024,Ayse,5.38,54,3.7037,12.2449
84,74,74025,Ballaison,3.76,23,0.0,4.3478
84,74,74026,La Balme-de-Sillingy,18.99,404,1.0152,7.3604
84,74,74030,La Baume,11.34,16,0.0,6.25
84,74,74031,Beaumont,12.71,172,2.3392,9.375
84,74,74032,Bellevaux,4.24,26,8.0,4.0
84,74,74033,Bernex,2.22,14,0.0,7.1429
84,74,74034,Le Biot,6.62,18,0.0,17.6471
84,74,74036,Bluffy,6.11,10,0.0,22.2222
84,74,74037,Boëge,8.17,64,0.0,14.8148
84,74,74038,Bogève,3.96,20,0.0,15.0
84,74,74040,Bonne,8.01,113,0.0,8.1081
84,74,74042,Bonneville,23.75,1319,1.4679,6.8138
84,74,74043,Bons-en-Chablais,13.05,316,1.3514,7.6628
84,74,74044,Bossey,5.56,24,0.0,4.1667
84,74,74045,Le Bouchet-Mont-Charvin,6.37,7,0.0,0.0
84,74,74046,Boussy,5.09,10,0.0,10.0
84,74,74051,Cercier,3.95,11,0.0,27.2727
84,74,74052,Cernex,2.74,12,0.0,0.0
84,74,74053,Cervens,8.33,39,2.5641,12.8205
84,74,74054,Chainaz-les-Frasses,4.37,12,33.3333,25.0
84,74,74055,Challonges,2.11,5,0.0,25.0
84,74,74056,Chamonix-Mont-Blanc,17.17,732,0.2778,3.5014
84,74,74057,Champanges,2.2,10,0.0,0.0
84,74,74058,La Chapelle-d'Abondance,3.86,16,0.0,14.2857
84,74,74060,La Chapelle-Saint-Maurice,22.55,12,0.0,33.3333
84,74,74061,Chapeiry,1.98,8,0.0,12.5
84,74,74062,Charvonnex,3.55,20,0.0,0.0
84,74,74063,Châtel,2.09,12,0.0,0.0
84,74,74067,Chavanod,9.55,107,0.9346,4.4118
84,74,74068,Chêne-en-Semine,20.69,48,2.0833,6.25
84,74,74069,Chênex,1.55,5,0.0,20.0
84,74,74070,Chens-sur-Léman,11.0,143,0.0,5.9829
84,74,74073,Chevenoz,4.25,12,0.0,0.0
84,74,74074,Chevrier,10.23,28,0.0,3.8462
84,74,74076,Choisy,2.41,17,0.0,6.25
84,74,74077,Clarafond-Arcine,6.99,30,0.0,6.6667
84,74,74078,Clermont,6.6,12,0.0,0.0
84,74,74079,Les Clefs,4.4,12,0.0,0.0
84,74,74080,La Clusaz,5.33,44,0.0,0.0
84,74,74081,Cluses,23.25,1765,4.9941,6.6586
84,74,74082,Collonges-sous-Salève,9.77,184,0.0,6.0241
84,74,74083,Combloux,3.01,28,0.0,3.8462
84,74,74085,Les Contamines-Montjoie,7.35,41,23.0769,13.6364
84,74,74087,Contamine-sur-Arve,9.68,87,3.4483,10.3448
84,74,74088,Copponex,1.61,8,0.0,25.0
84,74,74090,Cornier,7.26,46,0.0,4.3478
84,74,74091,La Côte-d'Arbroz,7.53,13,7.6923,7.6923
84,74,74094,Cranves-Sales,14.1,417,1.9324,9.3583
84,74,74096,Cruseilles,15.59,336,1.2121,11.3725
84,74,74097,Cusy,2.98,22,0.0,9.0909
84,74,74098,Cuvat,2.57,16,0.0,6.25
84,74,74099,Demi-Quartier,1.52,6,0.0,0.0
84,74,74101,Dingy-en-Vuache,4.08,12,0.0,28.5714
84,74,74103,Domancy,3.34,32,0.0,9.375
84,74,74104,Doussard,13.25,229,1.7699,12.1053
84,74,74105,Douvaine,14.61,449,0.4577,7.0938
84,74,74108,Duingt,9.9,46,0.0,9.0909
84,74,74109,Éloise,1.56,6,0.0,0.0
84,74,74112,Epagny Metz-Tessy,19.33,714,0.1597,9.9644
84,74,74114,Essert-Romand,3.62,8,0.0,0.0
84,74,74116,Etaux,2.05,17,0.0,6.25
84,74,74117,Étercy,4.86,17,5.8824,0.0
84,74,74118,Étrembières,15.13,174,1.1696,8.7719
84,74,74119,Évian-les-Bains,25.39,1152,2.2104,6.553
84,74,74121,Excenevex,10.05,55,0.0,9.2593
84,74,74123,Faverges-Seythenex,21.88,778,0.6702,10.7239
84,74,74124,Feigères,6.67,50,0.0,18.3673
84,74,74126,Fessy,2.94,12,0.0,8.3333
84,74,74127,Féternes,5.9,37,0.0,16.2162
84,74,74128,Fillinges,6.67,98,1.0204,50.0
84,74,74129,La Forclaz,22.88,24,0.0,26.087
84,74,74130,Franclens,8.67,17,0.0,0.0
84,74,74131,Frangy,17.27,150,0.6803,6.1224
84,74,74133,Gaillard,21.2,1194,0.5277,5.7117
84,74,74134,Les Gets,18.73,113,1.3158,10.1695
84,74,74136,Le Grand-Bornand,7.58,72,2.0,6.0
84,74,74137,Groisy,7.37,122,0.0,13.0435
84,74,74138,Gruffy,1.13,7,0.0,14.2857
84,74,74139,Habère-Lullin,8.42,37,0.0,22.2222
84,74,74140,Habère-Poche,4.76,31,3.3333,3.3333
84,74,74141,Hauteville-sur-Fier,2.24,9,0.0,0.0
84,74,74142,Héry-sur-Alby,9.45,36,0.0,6.0606
84,74,74143,Les Houches,9.71,146,0.0,3.0534
84,74,74144,Jonzier-Épagny,6.26,20,10.0,10.0
84,74,74145,Juvigny,1.51,4,25.0,0.0
84,74,74146,Larringes,2.08,13,0.0,0.0
84,74,74147,Lathuile,1.58,8,0.0,12.5
84,74,74148,Leschaux,3.59,5,0.0,20.0
84,74,74150,Loisin,10.27,70,4.2857,7.5758
84,74,74151,Lornay,12.51,25,4.1667,8.3333
84,74,74152,Lovagny,9.98,53,0.0,8.6957
84,74,74153,Lucinges,4.0,28,0.0,7.1429
84,74,74154,Lugrin,9.37,102,2.0,6.0
84,74,74155,Lullin,9.36,33,0.0,9.0909
84,74,74156,Lully,3.12,9,0.0,0.0
84,74,74157,Lyaud,1.3,9,0.0,0.0
84,74,74158,Machilly,3.78,18,0.0,23.5294
84,74,74159,Magland,15.38,203,2.2472,6.1798
84,74,74160,Manigod,8.37,36,0.0,8.3333
84,74,74161,Marcellaz-Albanais,1.52,12,0.0,25.0
84,74,74162,Marcellaz,4.68,20,0.0,15.0
84,74,74163,Margencel,3.53,33,0.0,6.0606
84,74,74164,Marignier,15.72,434,2.3697,9.0047
84,74,74165,Marigny-Saint-Marcel,5.68,16,0.0,0.0
84,74,74166,Marin,7.69,61,3.2787,8.1967
84,74,74169,Marnaz,16.29,367,2.4658,10.137
84,74,74171,Massongy,6.89,47,6.383,6.383
84,74,74172,Maxilly-sur-Léman,4.98,31,3.2258,9.6774
84,74,74173,Megève,10.04,151,2.7027,8.7838
84,74,74174,Mégevette,4.99,12,8.3333,8.3333
84,74,74175,Meillerie,6.29,10,0.0,0.0
84,74,74176,Menthon-Saint-Bernard,1.31,11,0.0,18.1818
84,74,74177,Menthonnex-en-Bornes,6.9,30,0.0,13.3333
84,74,74179,Mésigny,5.04,16,0.0,18.75
84,74,74180,Messery,6.74,63,0.0,9.6774
84,74,74183,Mieussy,1.87,20,0.0,5.0
84,74,74185,Monnetier-Mornex,2.02,19,0.0,5.2632
84,74,74186,Montagny-les-Lanches,2.92,9,11.1111,0.0
84,74,74188,Montriond,11.38,49,0.0,4.1667
84,74,74189,Mont-Saxonnex,2.39,18,0.0,31.25
84,74,74190,Morillon,6.02,20,0.0,30.0
84,74,74191,Morzine,0.38,5,0.0,20.0
84,74,74193,La Muraz,4.3,19,0.0,11.1111
84,74,74194,Mûres,1.37,5,0.0,0.0
84,74,74195,Musièges,8.84,15,0.0,0.0
84,74,74196,Nancy-sur-Cluses,7.41,14,7.6923,0.0
84,74,74197,Nangy,4.42,31,3.2258,22.5806
84,74,74200,Neuvecelle,6.47,87,0.0,5.9524
84,74,74201,Neydens,6.39,63,1.6129,11.8644
84,74,74202,Nonglard,4.06,12,0.0,8.3333
84,74,74205,Onnion,7.55,40,2.5,5.0
84,74,74206,Orcier,9.39,39,0.0,5.1282
84,74,74208,Passy,14.27,719,0.9943,11.646
84,74,74209,Peillonnex,2.76,15,13.3333,6.6667
84,74,74210,Perrignier,4.91,39,0.0,5.2632
84,74,74211,Pers-Jussy,4.27,54,1.8868,7.5472
84,74,74212,Glières-Val-de-Borne,3.65,28,3.7037,3.7037
84,74,74213,Poisy,16.77,644,0.1572,7.1192
84,74,74215,Praz-sur-Arly,4.74,30,0.0,0.0
84,74,74216,Présilly,6.48,31,0.0,3.2258
84,74,74218,Publier,28.02,943,4.7878,6.3321
84,74,74219,Quintal,5.56,25,0.0,8.0
84,74,74220,Reignier-Ésery,16.24,594,1.1966,11.4035
84,74,74221,Le Reposoir,9.27,20,0.0,10.0
84,74,74224,La Roche-sur-Foron,17.44,876,0.8284,7.0111
84,74,74225,Rumilly,20.05,1414,0.7283,8.2302
84,74,74226,Saint-André-de-Boëge,2.36,6,0.0,0.0
84,74,74229,Saint-Cergues,7.41,115,0.0,2.6316
84,74,74231,Saint-Eusèbe,3.37,8,0.0,25.0
84,74,74233,Saint-Félix,16.02,164,1.227,11.0429
84,74,74235,Saint-Germain-sur-Rhône,5.19,13,0.0,7.6923
84,74,74236,Saint-Gervais-les-Bains,10.2,275,5.597,7.8358
84,74,74237,Saint-Gingolph,4.39,19,0.0,5.5556
84,74,74238,Saint-Jean-d'Aulps,5.34,34,2.9412,2.9412
84,74,74239,Saint-Jean-de-Sixt,4.46,31,0.0,0.0
84,74,74240,Saint-Jean-de-Tholome,2.66,12,9.0909,0.0
84,74,74241,Saint-Jeoire,13.4,191,2.1739,10.8696
84,74,74242,Saint-Jorioz,12.83,380,0.5362,7.4534
84,74,74243,Saint-Julien-en-Genevois,19.9,1491,1.0395,7.0236
84,74,74244,Saint-Laurent,2.04,7,0.0,0.0
84,74,74249,Saint-Paul-en-Chablais,4.13,44,2.2727,11.3636
84,74,74250,Saint-Pierre-en-Faucigny,14.98,486,1.2605,9.0308
84,74,74252,Saint-Sigismond,2.52,7,0.0,0.0
84,74,74253,Saint-Sixt,8.49,34,0.0,9.6774
84,74,74255,Sales,2.96,25,0.0,4.0
84,74,74256,Sallanches,12.95,1080,2.1989,7.9748
84,74,74257,Sallenôves,4.25,14,0.0,8.3333
84,74,74258,Samoëns,8.56,97,2.0619,7.2165
84,74,74259,Le Sappey,2.26,4,0.0,50.0
84,74,74260,Savigny,8.56,34,0.0,8.8235
84,74,74261,Saxel,8.25,17,6.25,6.25
84,74,74262,Scientrier,5.54,26,0.0,15.3846
84,74,74263,Sciez,13.63,391,0.5305,6.6313
84,74,74264,Scionzier,21.03,783,1.1976,10.3293
84,74,74265,Serraval,1.35,4,0.0,0.0
84,74,74266,Servoz,4.81,23,0.0,4.3478
84,74,74267,Sevrier,11.59,220,0.4566,7.3059
84,74,74269,Seyssel,13.86,141,3.6697,6.422
84,74,74271,Seytroux,1.78,4,0.0,0.0
84,74,74272,Sillingy,14.93,324,0.6369,8.2397
84,74,74273,Sixt-Fer-à-Cheval,5.84,21,4.7619,23.8095
84,74,74275,Talloires-Montmin,4.26,39,0.0,10.2564
84,74,74276,Taninges,8.17,123,1.6667,4.1667
84,74,74278,Thyez,18.31,520,0.198,10.1626
84,74,74279,Thollon-les-Mémises,2.11,8,0.0,25.0
84,74,74280,Thônes,8.96,270,0.0,5.7471
84,74,74281,Thonon-les-Bains,23.59,4263,1.5118,8.1533
84,74,74282,Fillière,5.46,210,0.9615,6.5
84,74,74283,Thusy,2.51,11,0.0,18.1818
84,74,74284,La Tour,6.19,28,0.0,10.7143
84,74,74285,Usinens,7.82,14,0.0,7.1429
84,74,74286,Vacheresse,5.77,21,0.0,14.2857
84,74,74287,Vailly,8.32,32,6.25,12.5
84,74,74288,Valleiry,15.45,346,1.5015,9.0909
84,74,74289,Vallières-sur-Fier,4.63,49,0.0,8.3333
84,74,74290,Vallorcine,3.53,7,0.0,0.0
84,74,74293,Veigy-Foncenex,11.13,197,0.0,7.772
84,74,74294,Verchaix,5.1,18,5.8824,11.7647
84,74,74295,La Vernaz,6.97,8,0.0,0.0
84,74,74296,Vers,3.05,12,8.3333,0.0
84,74,74297,Versonnex,2.51,6,0.0,0.0
84,74,74298,Vétraz-Monthoux,21.02,893,0.7901,5.8965
84,74,74299,Veyrier-du-Lac,1.32,13,0.0,0.0
84,74,74301,Villard,1.62,6,0.0,0.0
84,74,74302,Les Villards-sur-Thônes,2.68,13,0.0,0.0
84,74,74303,Villaz,5.71,82,0.0,11.1111
84,74,74304,Ville-en-Sallaz,4.61,18,0.0,23.5294
84,74,74305,Ville-la-Grand,20.35,849,0.6188,4.8628
84,74,74306,Villy-le-Bouveret,7.98,19,0.0,10.5263
84,74,74307,Villy-le-Pelloux,20.88,81,0.0,8.642
84,74,74308,Vinzier,5.04,19,0.0,0.0
84,74,74309,Viry,10.37,258,1.5936,5.9761
84,74,74310,Viuz-la-Chiésaz,3.97,22,0.0,4.5455
84,74,74311,Viuz-en-Sallaz,7.69,153,2.649,12.5828
84,74,74312,Vougy,14.49,87,0.0,16.6667
84,74,74313,Vovray-en-Bornes,3.62,8,0.0,0.0
84,74,74314,Vulbens,9.77,65,0.0,12.3077
84,74,74315,Yvoire,12.44,56,0.0,1.8519
11,75,75101,Paris,12.05,1145,1.526,2.9676
11,75,75102,Paris,5.69,704,2.3739,2.6866
11,75,75103,Paris,8.47,1647,0.7106,5.7923
11,75,75104,Paris,15.33,2458,1.5302,3.8914
11,75,75105,Paris,9.88,3123,1.3771,7.1225
11,75,75106,Paris,3.21,715,0.969,4.6512
11,75,75107,Paris,2.48,643,2.0374,2.0772
11,75,75108,Paris,4.11,716,0.7353,7.0588
11,75,75109,Paris,7.04,2244,1.1262,5.0543
11,75,75110,Paris,16.58,7366,2.2482,5.1632
11,75,75111,Paris,13.06,10824,1.4815,5.2517
11,75,75112,Paris,24.8,18380,2.0893,5.7453
11,75,75113,Paris,38.01,35077,1.0375,4.3328
11,75,75114,Paris,28.47,19667,1.3126,5.1634
11,75,75115,Paris,19.56,24069,1.5156,5.3889
11,75,75116,Paris,7.01,5708,2.6034,4.1009
11,75,75117,Paris,17.72,15350,1.0885,5.1813
11,75,75118,Paris,23.24,23806,1.612,4.9783
11,75,75119,Paris,40.87,35680,1.4964,4.8572
11,75,75120,Paris,37.16,36430,1.5868,5.4793
28,76,76001,Allouville-Bellefosse,13.67,66,0.0,6.1538
28,76,76002,Alvimare,1.33,3,0.0,0.0
28,76,76004,Ambrumesnil,13.21,28,0.0,0.0
28,76,76005,Amfreville-la-Mi-Voie,32.12,489,1.0799,7.6233
28,76,76007,Anceaumeville,4.07,11,9.0909,0.0
28,76,76008,Ancourt,4.74,13,0.0,0.0
28,76,76009,Ancourteville-sur-Héricourt,0.78,1,0.0,0.0
28,76,76013,Angerville-la-Martel,0.0,0,0.0,0.0
28,76,76014,Angerville-l'Orcher,3.66,21,0.0,6.6667
28,76,76015,Angiens,11.56,28,0.0,3.7037
28,76,76018,Val-de-Saâne,18.59,115,2.6087,6.087
28,76,76019,Anneville-sur-Scie,0.58,1,0.0,0.0
28,76,76020,Anneville-Ambourville,3.35,16,6.25,0.0
28,76,76021,Annouville-Vilmesnil,2.83,5,0.0,0.0
28,76,76025,Argueil,6.75,11,27.2727,0.0
28,76,76026,Arques-la-Bataille,26.3,304,0.9967,6.6445
28,76,76030,Aubermesnil-Beaumais,3.4,7,0.0,0.0
28,76,76034,Val-de-Scie,18.18,206,1.9608,6.3725
28,76,76035,Aumale,27.67,287,7.1174,8.5409
28,76,76040,Autigny,10.14,10,0.0,10.0
28,76,76041,Les Hauts-de-Caux,14.93,84,0.0,7.4074
28,76,76043,Auzebosc,11.27,43,0.0,2.3256
28,76,76045,Auzouville-l'Esneval,0.69,1,0.0,0.0
28,76,76048,Avesnes-en-Bray,2.6,3,0.0,0.0
28,76,76050,Avremesnil,3.96,17,5.8824,5.8824
28,76,76051,Bacqueville-en-Caux,18.14,154,0.6494,7.1429
28,76,76054,Bailly-en-Rivière,0.48,1,0.0,0.0
28,76,76055,Baons-le-Comte,5.97,9,0.0,11.1111
28,76,76056,Bardouville,9.01,23,0.0,4.3478
28,76,76057,Barentin,40.5,2173,1.2776,8.7469
28,76,76060,Beaubec-la-Rosière,4.23,8,0.0,0.0
28,76,76066,Beautot,1.89,1,0.0,0.0
28,76,76068,Bec-de-Mortagne,1.44,4,0.0,25.0
28,76,76069,Belbeuf,4.86,45,2.2222,0.0
28,76,76070,Bellencombre,16.63,45,0.0,13.3333
28,76,76072,Belleville-en-Caux,4.17,11,0.0,18.1818
28,76,76075,Belmesnil,0.54,1,0.0,0.0
28,76,76076,Bénarville,5.95,6,0.0,0.0
28,76,76082,Bernières,1.27,3,0.0,0.0
28,76,76084,Bertreville,10.08,5,0.0,0.0
28,76,76087,Berville-en-Caux,3.14,8,0.0,0.0
28,76,76088,Berville-sur-Seine,9.52,20,5.0,20.0
28,76,76090,Beuzeville-la-Grenier,5.33,26,4.0,0.0
28,76,76095,Bihorel,28.47,1130,1.1289,10.7109
28,76,76096,Biville-la-Baignarde,4.23,11,0.0,18.1818
28,76,76101,Blangy-sur-Bresle,24.78,346,12.3457,7.4074
28,76,76103,Bonsecours,16.14,515,0.3968,8.8176
28,76,76104,Blosseville,6.19,7,0.0,0.0
28,76,76108,Bois-Guillaume,10.65,667,1.9697,9.5455
28,76,76110,Bois-Himont,2.09,3,0.0,0.0
28,76,76112,Le Bois-Robert,1.33,2,0.0,0.0
28,76,76114,Bolbec,29.11,1506,3.4741,9.3342
28,76,76116,Boos,16.14,253,0.8658,8.2251
28,76,76122,Callengeville,8.05,17,0.0,17.6471
28,76,76123,Bosc-Guérard-Saint-Adrien,4.33,18,0.0,5.5556
28,76,76125,Bosc-le-Hard,10.93,77,1.2987,15.493
28,76,76126,Bosc-Mesnil,8.2,10,0.0,0.0
28,76,76128,Bosville,8.99,21,0.0,0.0
28,76,76131,La Bouille,39.4,138,1.4706,13.9706
28,76,76132,Bourdainville,8.38,16,0.0,0.0
28,76,76133,Le Bourg-Dun,15.81,32,3.125,0.0
28,76,76134,Bourville,14.23,17,0.0,0.0
28,76,76136,Brachy,13.07,40,0.0,7.8947
28,76,76139,Bradiancourt,1.36,1,0.0,0.0
28,76,76140,Brametot,11.6,9,0.0,0.0
28,76,76141,Bréauté,8.31,44,0.0,2.2727
28,76,76143,Bretteville-du-Grand-Caux,3.0,16,0.0,0.0
28,76,76146,Buchy,3.87,49,5.1282,0.0
28,76,76148,Bures-en-Bray,6.11,8,0.0,14.2857
28,76,76149,Butot,1.84,2,50.0,0.0
28,76,76151,Cailleville,12.5,13,0.0,8.3333
28,76,76152,Cailly,5.02,16,0.0,7.1429
28,76,76154,Campneuseville,0.5,1,0.0,0.0
28,76,76156,Canouville,10.33,14,0.0,7.1429
28,76,76157,Canteleu,62.42,4057,1.8606,10.1677
28,76,76158,Canville-les-Deux-Églises,12.3,15,0.0,0.0
28,76,76159,Cany-Barville,36.62,521,0.3968,9.0147
28,76,76162,Le Catelier,0.97,1,0.0,0.0
28,76,76164,Rives-en-Seine,22.51,453,4.5045,11.6705
28,76,76165,Caudebec-lès-Elbeuf,26.49,1211,2.6383,7.7911
28,76,76169,La Cerlangue,3.77,19,0.0,5.2632
28,76,76172,La Chapelle-sur-Dun,5.09,4,0.0,0.0
28,76,76173,La Chaussée,6.33,13,0.0,7.6923
28,76,76176,Clasville,9.91,13,0.0,0.0
28,76,76178,Cléon,47.98,949,4.2162,9.7297
28,76,76179,Clères,18.95,117,0.0,6.087
28,76,76180,Cleuville,1.43,1,0.0,0.0
28,76,76183,Colleville,4.34,14,0.0,21.4286
28,76,76186,Conteville,4.4,9,0.0,0.0
28,76,76190,Crasville-la-Rocquefort,15.61,14,0.0,0.0
28,76,76192,Criel-sur-Mer,2.39,30,0.0,6.8966
28,76,76195,Criquetot-le-Mauconduit,4.24,3,0.0,0.0
28,76,76196,Criquetot-l'Esneval,9.37,94,2.1277,5.3191
28,76,76197,Criquetot-sur-Longueville,2.51,2,0.0,0.0
28,76,76198,Criquetot-sur-Ouville,5.1,16,0.0,12.5
28,76,76199,Criquiers,4.14,12,0.0,8.3333
28,76,76200,Critot,1.02,2,0.0,0.0
28,76,76201,Croisy-sur-Andelle,12.93,30,3.3333,6.6667
28,76,76203,Croix-Mare,2.47,7,0.0,0.0
28,76,76204,Cropus,0.98,1,0.0,0.0
28,76,76207,Cuverville-sur-Yères,2.43,2,0.0,50.0
28,76,76209,Dampierre-en-Bray,1.03,2,0.0,0.0
28,76,76210,Dampierre-Saint-Nicolas,2.42,5,0.0,0.0
28,76,76212,Darnétal,40.68,1843,1.6201,10.2132
28,76,76216,Déville-lès-Rouen,31.26,1726,0.722,9.1456
28,76,76217,Dieppe,38.41,5817,0.7684,5.3615
28,76,76219,Doudeville,21.06,244,2.9536,10.5485
28,76,76220,Douvrend,2.93,6,0.0,16.6667
28,76,76222,Duclair,24.31,447,0.4926,7.1618
28,76,76223,Écalles-Alix,2.86,6,0.0,16.6667
28,76,76224,Écrainville,2.53,10,0.0,0.0
28,76,76225,Écretteville-lès-Baons,4.44,7,0.0,0.0
28,76,76228,Ectot-lès-Baons,11.07,18,0.0,0.0
28,76,76231,Elbeuf,45.91,3564,7.3909,9.8842
28,76,76232,Életot,7.51,19,0.0,0.0
28,76,76235,Envermeu,10.82,94,1.1111,13.3333
28,76,76236,Envronville,7.21,10,0.0,0.0
28,76,76237,Épinay-sur-Duclair,3.52,7,0.0,0.0
28,76,76238,Épouville,5.71,64,0.0,8.5714
28,76,76239,Épretot,3.57,10,0.0,0.0
28,76,76240,Épreville,1.2,5,0.0,0.0
28,76,76245,Eslettes,11.29,68,0.0,5.9701
28,76,76249,Étaimpuis,2.09,7,0.0,28.5714
28,76,76250,Étainhus,11.68,54,0.0,14.8148
28,76,76251,Étalleville,12.16,21,0.0,0.0
28,76,76252,Étalondes,3.5,16,0.0,0.0
28,76,76253,Étoutteville,2.64,8,0.0,0.0
28,76,76254,Étretat,13.02,83,1.25,5.0
28,76,76255,Eu,11.2,383,2.1798,6.267
28,76,76258,Terres-de-Caux,8.21,142,0.7246,5.0725
28,76,76259,Fécamp,30.07,2761,1.9216,6.6565
28,76,76260,Ferrières-en-Bray,10.5,80,1.25,5.0
28,76,76263,La Feuillie,3.52,19,0.0,10.5263
28,76,76264,Flamanville,2.21,4,0.0,0.0
28,76,76266,Flocques,4.11,12,0.0,8.3333
28,76,76268,Fongueusemare,9.26,6,0.0,0.0
28,76,76270,Fontaine-la-Mallet,7.97,89,0.0,14.9425
28,76,76271,Fontaine-le-Bourg,9.53,68,0.0,4.4776
