codgeo,YEAR,Demandeurs_Emploi
09160,novembre_2020,830
10387,novembre_2020,9540
10323,novembre_2020,2200
10333,novembre_2020,1410
10297,novembre_2020,670
10033,novembre_2020,580
10362,novembre_2020,1300
10268,novembre_2020,610
10325,novembre_2020,310
10081,novembre_2020,2080
10343,novembre_2020,770
11069,novembre_2020,6370
11262,novembre_2020,7850
11106,novembre_2020,700
11379,novembre_2020,670
11203,novembre_2020,1080
11266,novembre_2020,820
11206,novembre_2020,1110
11076,novembre_2020,1340
11170,novembre_2020,820
11397,novembre_2020,570
12202,novembre_2020,2370
12145,novembre_2020,2570
12300,novembre_2020,1160
12089,novembre_2020,540
12208,novembre_2020,690
12133,novembre_2020,380
12133,novembre_2020,380
12176,novembre_2020,1080
13055,novembre_2020,110670
13001,novembre_2020,14460
13107,novembre_2020,450
13077,novembre_2020,2100
13041,novembre_2020,2320
13114,novembre_2020,460
13073,novembre_2020,450
13117,novembre_2020,4360
13014,novembre_2020,1900
13063,novembre_2020,3530
13108,novembre_2020,2090
13027,novembre_2020,2080
13071,novembre_2020,1640
13043,novembre_2020,1030
13002,novembre_2020,1530
13004,novembre_2020,7350
13100,novembre_2020,980
13026,novembre_2020,1680
13078,novembre_2020,1020
13106,novembre_2020,1140
13092,novembre_2020,890
13022,novembre_2020,710
13039,novembre_2020,1680
13103,novembre_2020,5760
13097,novembre_2020,1490
13015,novembre_2020,1160
13069,novembre_2020,930
13081,novembre_2020,1190
13086,novembre_2020,920
13053,novembre_2020,690
13075,novembre_2020,790
13007,novembre_2020,1060
13005,novembre_2020,5090
13050,novembre_2020,890
13042,novembre_2020,550
13035,novembre_2020,780
13044,novembre_2020,450
13119,novembre_2020,560
13019,novembre_2020,690
13056,novembre_2020,5830
13032,novembre_2020,630
13110,novembre_2020,980
13066,novembre_2020,530
13105,novembre_2020,820
13037,novembre_2020,710
13060,novembre_2020,520
13028,novembre_2020,4510
13080,novembre_2020,470
13021,novembre_2020,460
13021,novembre_2020,460
13084,novembre_2020,530
13051,novembre_2020,860
13054,novembre_2020,3840
13040,novembre_2020,880
13016,novembre_2020,480
13102,novembre_2020,680
13088,novembre_2020,470
13091,novembre_2020,500
13113,novembre_2020,630
13030,novembre_2020,560
13087,novembre_2020,510
13047,novembre_2020,5000
13033,novembre_2020,490
13033,novembre_2020,490
13070,novembre_2020,570
13085,novembre_2020,450
13085,novembre_2020,450
13074,novembre_2020,500
13112,novembre_2020,630
13098,novembre_2020,530
13104,novembre_2020,640
14118,novembre_2020,13630
14366,novembre_2020,2540
14174,novembre_2020,610
14437,novembre_2020,1220
14271,novembre_2020,610
14341,novembre_2020,1160
14181,novembre_2020,450
14514,novembre_2020,490
14371,novembre_2020,550
14371,novembre_2020,550
14488,novembre_2020,860
14225,novembre_2020,600
14654,novembre_2020,660
14327,novembre_2020,3020
14431,novembre_2020,830
14061,novembre_2020,690
14047,novembre_2020,1430
14726,novembre_2020,550
14228,novembre_2020,410
14167,novembre_2020,990
14762,novembre_2020,1530
14076,novembre_2020,620
14333,novembre_2020,1010
14258,novembre_2020,1000
14098,novembre_2020,430
15014,novembre_2020,2210
15187,novembre_2020,590
15012,novembre_2020,330
16015,novembre_2020,6310
16102,novembre_2020,2340
16154,novembre_2020,600
16166,novembre_2020,500
16113,novembre_2020,880
16078,novembre_2020,370
16291,novembre_2020,700
16385,novembre_2020,700
16358,novembre_2020,640
16374,novembre_2020,1320
17300,novembre_2020,10000
17415,novembre_2020,2870
17333,novembre_2020,540
17264,novembre_2020,520
17414,novembre_2020,450
17291,novembre_2020,570
17142,novembre_2020,470
17200,novembre_2020,570
17274,novembre_2020,800
17306,novembre_2020,2110
17407,novembre_2020,440
17299,novembre_2020,3210
17385,novembre_2020,860
17219,novembre_2020,700
17094,novembre_2020,580
17347,novembre_2020,930
17449,novembre_2020,930
17028,novembre_2020,1140
17421,novembre_2020,680
17434,novembre_2020,750
18033,novembre_2020,7580
18279,novembre_2020,3390
18197,novembre_2020,950
18205,novembre_2020,680
18213,novembre_2020,420
18207,novembre_2020,590
18141,novembre_2020,600
18015,novembre_2020,510
19272,novembre_2020,1450
19031,novembre_2020,5470
19275,novembre_2020,810
19073,novembre_2020,340
19123,novembre_2020,650
19123,novembre_2020,650
2A004,novembre_2020,4730
2A247,novembre_2020,1740
2B033,novembre_2020,2840
2B096,novembre_2020,420
2B050,novembre_2020,790
2B042,novembre_2020,760
2B148,novembre_2020,600
2B120,novembre_2020,400
2B037,novembre_2020,590
21231,novembre_2020,16800
21292,novembre_2020,500
21278,novembre_2020,540
21038,novembre_2020,740
21390,novembre_2020,400
21054,novembre_2020,2000
21617,novembre_2020,1070
21166,novembre_2020,1910
21154,novembre_2020,520
21425,novembre_2020,510
21355,novembre_2020,1010
21464,novembre_2020,450
21171,novembre_2020,1040
21515,novembre_2020,950
21540,novembre_2020,510
22278,novembre_2020,5880
22050,novembre_2020,1790
22389,novembre_2020,520
22187,novembre_2020,1240
22070,novembre_2020,1050
22113,novembre_2020,1990
22046,novembre_2020,540
22106,novembre_2020,740
22093,novembre_2020,1360
22215,novembre_2020,1070
22162,novembre_2020,690
22251,novembre_2020,530
22136,novembre_2020,1040
22055,novembre_2020,620
22055,novembre_2020,620
22168,novembre_2020,610
22360,novembre_2020,730
22176,novembre_2020,560
22225,novembre_2020,430
23096,novembre_2020,1340
23176,novembre_2020,450
24322,novembre_2020,3970
24037,novembre_2020,3510
24372,novembre_2020,500
24547,novembre_2020,720
24520,novembre_2020,1180
24138,novembre_2020,790
24294,novembre_2020,610
24557,novembre_2020,580
24053,novembre_2020,850
25056,novembre_2020,13410
25047,novembre_2020,430
25321,novembre_2020,490
25284,novembre_2020,810
25057,novembre_2020,780
25388,novembre_2020,3380
25539,novembre_2020,570
25462,novembre_2020,2070
25031,novembre_2020,2050
25527,novembre_2020,370
25411,novembre_2020,730
25580,novembre_2020,1300
25578,novembre_2020,350
26362,novembre_2020,8870
26281,novembre_2020,4230
26220,novembre_2020,870
26064,novembre_2020,650
26324,novembre_2020,960
26325,novembre_2020,870
26002,novembre_2020,870
26113,novembre_2020,700
26198,novembre_2020,5100
26165,novembre_2020,940
26166,novembre_2020,750
26116,novembre_2020,700
26088,novembre_2020,520
26057,novembre_2020,1260
26313,novembre_2020,550
26108,novembre_2020,1320
26058,novembre_2020,2330
26347,novembre_2020,710
26235,novembre_2020,1790
26124,novembre_2020,440
26252,novembre_2020,1020
27229,novembre_2020,6960
27701,novembre_2020,1860
27448,novembre_2020,490
27679,novembre_2020,840
27284,novembre_2020,1370
27602,novembre_2020,430
27165,novembre_2020,570
27681,novembre_2020,3000
27198,novembre_2020,500
27056,novembre_2020,1120
27375,novembre_2020,2410
27467,novembre_2020,1360
27275,novembre_2020,1000
27213,novembre_2020,470
27016,novembre_2020,930
27022,novembre_2020,610
28085,novembre_2020,4440
28134,novembre_2020,4660
28218,novembre_2020,2200
28088,novembre_2020,1390
28103,novembre_2020,410
28140,novembre_2020,600
28229,novembre_2020,1350
28209,novembre_2020,380
28280,novembre_2020,1120
28404,novembre_2020,1610
28220,novembre_2020,520
28015,novembre_2020,520
28015,novembre_2020,520
28015,novembre_2020,520
29232,novembre_2020,6790
29046,novembre_2020,1860
29220,novembre_2020,860
29241,novembre_2020,720
29026,novembre_2020,510
29042,novembre_2020,740
29058,novembre_2020,840
29019,novembre_2020,15890
29259,novembre_2020,680
29124,novembre_2020,640
29024,novembre_2020,630
29212,novembre_2020,900
29212,novembre_2020,310
29130,novembre_2020,310
29260,novembre_2020,620
29233,novembre_2020,1260
29150,novembre_2020,600
29004,novembre_2020,590
29274,novembre_2020,470
29105,novembre_2020,810
29189,novembre_2020,1000
29235,novembre_2020,880
29075,novembre_2020,1080
29051,novembre_2020,650
29020,novembre_2020,530
29151,novembre_2020,1910
29199,novembre_2020,410
29174,novembre_2020,530
29158,novembre_2020,510
29103,novembre_2020,1470
29069,novembre_2020,560
29178,novembre_2020,460
29061,novembre_2020,470
29160,novembre_2020,610
29117,novembre_2020,480
29195,novembre_2020,620
29039,novembre_2020,2180
29293,novembre_2020,560
30189,novembre_2020,19820
30007,novembre_2020,5860
30132,novembre_2020,760
30034,novembre_2020,800
30125,novembre_2020,500
30155,novembre_2020,700
30202,novembre_2020,1310
30011,novembre_2020,730
30221,novembre_2020,650
30028,novembre_2020,2420
30003,novembre_2020,1190
30047,novembre_2020,560
30133,novembre_2020,1350
30321,novembre_2020,740
30141,novembre_2020,580
30141,novembre_2020,580
30032,novembre_2020,3350
30344,novembre_2020,540
30156,novembre_2020,850
30294,novembre_2020,490
30243,novembre_2020,830
30351,novembre_2020,1080
30062,novembre_2020,560
30006,novembre_2020,640
30169,novembre_2020,680
30341,novembre_2020,1630
30033,novembre_2020,660
30217,novembre_2020,690
30334,novembre_2020,920
30258,novembre_2020,2420
31555,novembre_2020,70060
31433,novembre_2020,1000
31458,novembre_2020,510
31445,novembre_2020,380
31044,novembre_2020,1570
31022,novembre_2020,1130
31467,novembre_2020,720
31282,novembre_2020,1080
31091,novembre_2020,630
31182,novembre_2020,630
31557,novembre_2020,2540
31033,novembre_2020,1140
31561,novembre_2020,990
31488,novembre_2020,1050
31451,novembre_2020,970
31157,novembre_2020,2190
31588,novembre_2020,1070
31203,novembre_2020,870
31582,novembre_2020,420
31113,novembre_2020,1480
31232,novembre_2020,990
31341,novembre_2020,670
31584,novembre_2020,680
31107,novembre_2020,620
31188,novembre_2020,420
31499,novembre_2020,920
31187,novembre_2020,1090
31291,novembre_2020,950
31446,novembre_2020,1670
31547,novembre_2020,860
31395,novembre_2020,3110
31165,novembre_2020,610
31118,novembre_2020,650
31202,novembre_2020,550
31506,novembre_2020,1270
31150,novembre_2020,910
31069,novembre_2020,2890
31056,novembre_2020,820
31351,novembre_2020,720
31169,novembre_2020,590
31149,novembre_2020,4250
31116,novembre_2020,1160
31490,novembre_2020,870
31483,novembre_2020,1320
31417,novembre_2020,640
31424,novembre_2020,1810
31032,novembre_2020,640
31248,novembre_2020,510
31526,novembre_2020,750
32013,novembre_2020,2220
32107,novembre_2020,770
32132,novembre_2020,590
32160,novembre_2020,750
33063,novembre_2020,34810
33069,novembre_2020,2340
33424,novembre_2020,500
33029,novembre_2020,430
33009,novembre_2020,1010
33273,novembre_2020,570
33422,novembre_2020,700
33039,novembre_2020,3820
33229,novembre_2020,620
33550,novembre_2020,4230
33080,novembre_2020,590
33119,novembre_2020,3880
33449,novembre_2020,2690
33376,novembre_2020,500
33192,novembre_2020,2200
33200,novembre_2020,1160
33227,novembre_2020,1090
33138,novembre_2020,1040
33366,novembre_2020,1370
33314,novembre_2020,800
33529,novembre_2020,2990
33167,novembre_2020,2340
33256,novembre_2020,390
33056,novembre_2020,1480
33322,novembre_2020,520
33312,novembre_2020,870
33249,novembre_2020,3730
33519,novembre_2020,850
33162,novembre_2020,2670
33240,novembre_2020,780
33535,novembre_2020,360
33013,novembre_2020,870
33555,novembre_2020,450
33051,novembre_2020,1010
33284,novembre_2020,950
33058,novembre_2020,740
33522,novembre_2020,4400
33036,novembre_2020,460
33003,novembre_2020,1990
33433,novembre_2020,1000
33207,novembre_2020,520
33199,novembre_2020,2150
33527,novembre_2020,960
33243,novembre_2020,3270
33005,novembre_2020,1150
33075,novembre_2020,2010
33032,novembre_2020,940
33096,novembre_2020,850
33397,novembre_2020,410
33318,novembre_2020,5740
33122,novembre_2020,1050
33090,novembre_2020,460
33214,novembre_2020,790
33281,novembre_2020,7320
33011,novembre_2020,620
33498,novembre_2020,690
33042,novembre_2020,620
33042,novembre_2020,620
33238,novembre_2020,880
33393,novembre_2020,590
33236,novembre_2020,870
33019,novembre_2020,980
34172,novembre_2020,43360
34108,novembre_2020,2910
34199,novembre_2020,1220
34154,novembre_2020,2330
34157,novembre_2020,1270
34114,novembre_2020,760
34058,novembre_2020,590
34057,novembre_2020,2990
34301,novembre_2020,6190
34192,novembre_2020,1090
34344,novembre_2020,1580
34300,novembre_2020,600
34003,novembre_2020,5280
34150,novembre_2020,1120
34069,novembre_2020,610
34145,novembre_2020,4140
34298,novembre_2020,590
34299,novembre_2020,1000
34270,novembre_2020,1320
34332,novembre_2020,930
34198,novembre_2020,1010
34032,novembre_2020,12060
34101,novembre_2020,590
34023,novembre_2020,770
34031,novembre_2020,690
34213,novembre_2020,670
34202,novembre_2020,800
34151,novembre_2020,980
34028,novembre_2020,750
34088,novembre_2020,800
34022,novembre_2020,810
34259,novembre_2020,680
34095,novembre_2020,770
34142,novembre_2020,1140
34239,novembre_2020,740
34217,novembre_2020,540
34327,novembre_2020,690
34337,novembre_2020,1020
34113,novembre_2020,670
34116,novembre_2020,1010
34079,novembre_2020,1420
34077,novembre_2020,490
34120,novembre_2020,560
34090,novembre_2020,940
34129,novembre_2020,1850
34247,novembre_2020,320
34255,novembre_2020,730
34123,novembre_2020,1530
35238,novembre_2020,26230
35095,novembre_2020,550
35066,novembre_2020,860
35353,novembre_2020,600
35055,novembre_2020,1010
35281,novembre_2020,1700
35136,novembre_2020,620
35188,novembre_2020,510
35047,novembre_2020,1710
35068,novembre_2020,590
35206,novembre_2020,700
35206,novembre_2020,700
35208,novembre_2020,500
35334,novembre_2020,600
35049,novembre_2020,510
35085,novembre_2020,510
35115,novembre_2020,2240
35037,novembre_2020,500
35196,novembre_2020,640
35152,novembre_2020,560
35184,novembre_2020,470
35288,novembre_2020,5000
35069,novembre_2020,720
35257,novembre_2020,350
35012,novembre_2020,580
35176,novembre_2020,680
35176,novembre_2020,680
35176,novembre_2020,680
35360,novembre_2020,1870
35051,novembre_2020,1270
35177,novembre_2020,360
35173,novembre_2020,550
35207,novembre_2020,440
35126,novembre_2020,740
35275,novembre_2020,450
35236,novembre_2020,980
35240,novembre_2020,880
35001,novembre_2020,510
35228,novembre_2020,640
35210,novembre_2020,940
35278,novembre_2020,730
35352,novembre_2020,630
35093,novembre_2020,890
35024,novembre_2020,980
35120,novembre_2020,430
35139,novembre_2020,330
36044,novembre_2020,5660
36088,novembre_2020,1400
36063,novembre_2020,760
36006,novembre_2020,540
36018,novembre_2020,480
36159,novembre_2020,370
37261,novembre_2020,18000
37063,novembre_2020,580
37027,novembre_2020,500
37050,novembre_2020,1140
37109,novembre_2020,760
37139,novembre_2020,400
37266,novembre_2020,440
37159,novembre_2020,570
37156,novembre_2020,870
37122,novembre_2020,4380
37104,novembre_2020,440
37003,novembre_2020,1620
37072,novembre_2020,860
37018,novembre_2020,550
37195,novembre_2020,1210
37214,novembre_2020,1480
37208,novembre_2020,1050
37132,novembre_2020,700
37233,novembre_2020,2150
37273,novembre_2020,460
38185,novembre_2020,17570
38449,novembre_2020,530
38449,novembre_2020,530
38193,novembre_2020,2030
38553,novembre_2020,2560
38509,novembre_2020,940
38382,novembre_2020,1250
38151,novembre_2020,4110
38337,novembre_2020,560
38344,novembre_2020,840
38416,novembre_2020,920
38485,novembre_2020,930
38486,novembre_2020,500
38140,novembre_2020,500
38547,novembre_2020,490
38544,novembre_2020,3250
38517,novembre_2020,700
38562,novembre_2020,750
38507,novembre_2020,620
38507,novembre_2020,620
38316,novembre_2020,680
38097,novembre_2020,440
38085,novembre_2020,890
38085,novembre_2020,890
38229,novembre_2020,1080
38130,novembre_2020,530
38034,novembre_2020,570
38011,novembre_2020,270
38557,novembre_2020,270
38537,novembre_2020,730
38053,novembre_2020,3430
38053,novembre_2020,3430
38158,novembre_2020,810
38397,novembre_2020,350
38249,novembre_2020,290
38565,novembre_2020,700
38269,novembre_2020,420
38474,novembre_2020,820
38421,novembre_2020,3440
38529,novembre_2020,370
38422,novembre_2020,370
38150,novembre_2020,500
38538,novembre_2020,290
38239,novembre_2020,620
38545,novembre_2020,580
38001,novembre_2020,580
38001,novembre_2020,580
38563,novembre_2020,2100
38133,novembre_2020,330
38314,novembre_2020,680
38298,novembre_2020,870
38425,novembre_2020,630
38169,novembre_2020,2490
38179,novembre_2020,490
38022,novembre_2020,700
38111,novembre_2020,490
38087,novembre_2020,550
38516,novembre_2020,390
38524,novembre_2020,480
38318,novembre_2020,560
38317,novembre_2020,1160
38423,novembre_2020,520
39300,novembre_2020,1830
39198,novembre_2020,2370
39478,novembre_2020,900
39097,novembre_2020,720
39368,novembre_2020,580
40192,novembre_2020,3030
40088,novembre_2020,3120
40197,novembre_2020,460
40197,novembre_2020,460
40065,novembre_2020,1390
40310,novembre_2020,990
40217,novembre_2020,790
40184,novembre_2020,970
40312,novembre_2020,1370
40284,novembre_2020,980
40281,novembre_2020,950
40273,novembre_2020,600
40209,novembre_2020,590
40282,novembre_2020,430
40133,novembre_2020,820
40046,novembre_2020,1810
40001,novembre_2020,620
40279,novembre_2020,1500
41018,novembre_2020,6160
41269,novembre_2020,1660
41194,novembre_2020,1850
41232,novembre_2020,460
41295,novembre_2020,590
41136,novembre_2020,580
41059,novembre_2020,640
42218,novembre_2020,21900
42094,novembre_2020,660
42071,novembre_2020,710
42059,novembre_2020,450
42183,novembre_2020,1060
42184,novembre_2020,970
42005,novembre_2020,990
42279,novembre_2020,1030
42149,novembre_2020,410
42189,novembre_2020,900
42316,novembre_2020,780
42275,novembre_2020,450
42302,novembre_2020,520
42332,novembre_2020,350
42187,novembre_2020,4490
42127,novembre_2020,680
42103,novembre_2020,490
42222,novembre_2020,390
42323,novembre_2020,610
42305,novembre_2020,490
42330,novembre_2020,610
42207,novembre_2020,4040
42304,novembre_2020,600
42044,novembre_2020,1400
42223,novembre_2020,500
42147,novembre_2020,1590
42237,novembre_2020,530
42256,novembre_2020,370
42095,novembre_2020,2010
42186,novembre_2020,1720
43157,novembre_2020,2360
43040,novembre_2020,740
43012,novembre_2020,530
43137,novembre_2020,790
43268,novembre_2020,630
43224,novembre_2020,580
44109,novembre_2020,39660
44036,novembre_2020,1190
44009,novembre_2020,650
44071,novembre_2020,410
44151,novembre_2020,520
44041,novembre_2020,470
44066,novembre_2020,450
44209,novembre_2020,720
44215,novembre_2020,2050
44015,novembre_2020,860
44003,novembre_2020,1100
44129,novembre_2020,1040
44064,novembre_2020,370
44043,novembre_2020,740
44131,novembre_2020,1670
44047,novembre_2020,1870
44190,novembre_2020,2650
44201,novembre_2020,540
44035,novembre_2020,1480
44154,novembre_2020,1270
44195,novembre_2020,720
44087,novembre_2020,850
44067,novembre_2020,500
44188,novembre_2020,750
44005,novembre_2020,640
44212,novembre_2020,790
44020,novembre_2020,2050
44069,novembre_2020,1520
44217,novembre_2020,390
44158,novembre_2020,570
44213,novembre_2020,690
44132,novembre_2020,1090
44110,novembre_2020,740
44143,novembre_2020,5000
44175,novembre_2020,430
44072,novembre_2020,670
44084,novembre_2020,700
44029,novembre_2020,540
44169,novembre_2020,620
44204,novembre_2020,900
44026,novembre_2020,1530
44052,novembre_2020,870
44055,novembre_2020,1530
44180,novembre_2020,610
44103,novembre_2020,740
